Ix,t,l,g.300.37N.7W,g.300.38N.7W,g.300.37N.6W,g.300.38N.6W,g.300.45N.5E,g.300.35N.5E,g.300.45N.10W,g.300.35N.10W,g.500.37N.7W,g.500.38N.7W,g.500.37N.6W,g.500.38N.6W,g.500.45N.5E,g.500.35N.5E,g.500.45N.10W,g.500.35N.10W,g.700.37N.7W,g.700.38N.7W,g.700.37N.6W,g.700.38N.6W,g.700.45N.5E,g.700.35N.5E,g.700.45N.10W,g.700.35N.10W,trend,Ix.lag1
0,1,17,94790.64,94727.04,94827.62,94773.586,94147.125,93413.18,93841.17,94769.18,57971.11,57932.566,57983.02,57953.043,57633.582,57202.11,57504.57,57965.62,31330.92,31353.688,31355.137,31373.455,31418.682,31101.373,31334.645,31333.195,-Inf,0
0,1,18,94523.195,94459.78,94509.21,94468.79,94312.266,93318.34,94335.26,94827.234,58031.867,57988.91,58003.363,57973.652,57884.92,57190.867,57631.977,58191.4,31429.857,31440.414,31425.408,31448.59,31563.674,31121.863,31382.355,31492.16,-Inf,0
0,1,19,94600.78,94577.8,94507.87,94479.32,93421.8,93570.47,94257.47,94888.34,58102.13,58066.4,58049.668,58020.09,57411.156,57371.406,57822.152,58311.043,31592.031,31615.213,31571.953,31599.275,31332.266,31162.02,31506.443,31704.734,-Inf,0
0,1,20,94766.12,94744.664,94698.68,94668.6,93731.2,93779.09,94039.266,95012.68,58145.492,58133.582,58094.77,58083.527,57211.21,57411.29,57591.023,58280.527,31645.848,31677.412,31636.844,31684.346,30969.834,31247.918,31348.1,31658.162,-Inf,0
1,1,21,94544.266,94501.35,94533.35,94505.375,93643.266,94004.4,93272.75,94624.734,57918.65,57912.625,57893.62,57888.4,57150.984,57543.113,56960.676,57996.67,31417.957,31410.71,31429.236,31426.65,30808.074,31159.95,30879.795,31375.215,-Inf,0
0,1,22,94335.06,94221.65,94358.055,94267.055,93831.016,93849.984,90985.48,94436.984,57760.055,57674.805,57773.305,57705.316,57312.52,57531.07,55758.996,57832.86,31250.92,31205.693,31291.385,31256.611,31013.404,31272.86,30256.873,31262.406,-Inf,1
0,1,23,94089.65,93937.15,94161.68,94013.78,93367.2,94265.13,92720.62,94050.76,57628.9,57531.47,57660.484,57558.906,57076.707,57668.65,56529.2,57665.703,31196.586,31129.418,31220.596,31143.08,30983.39,31295.525,30596.432,31227.115,-Inf,0
0,1,24,93139.03,93318.92,93172.94,93258.96,92575.016,94308.43,92912.39,93520.84,57165.973,57131.98,57206.926,57129.17,56375.695,57659.95,56722.99,57491.188,31017.025,30958.242,31006.78,30939.51,30487.246,31259.303,30773.715,31197.31,-Inf,0
0,1,25,93868.56,93714.53,93829.1,93648.055,91303.12,94014.55,93071.59,93994.05,57349.86,57246.14,57307.57,57186.586,55699.04,57438.055,56854.812,57534.15,30920.156,30850.61,30893.352,30808.074,30090.25,31174.127,30846.264,31092.99,-Inf,0
0,1,26,93581.96,93433.484,93550.35,93384.445,91406.38,94156.51,93169.875,93895.38,57194.348,57143.355,57181.363,57119.133,55704.793,57651.652,57223.79,57427.617,30843.365,30802.59,30839.328,30793.586,30108.568,31322.95,31186.857,30942.822,-Inf,0
0,1,27,93699.98,93562.42,93713,93559.93,92411.41,94068,93737.52,93860.9,57449.7,57386.93,57455.99,57377.027,56551.418,57698.76,57390.945,57573.227,31094.852,31096.197,31099.924,31102.305,30623.857,31399.535,31310.324,31147.943,-Inf,0
0,1,28,92953.96,92820.05,93044.01,92919.48,92455.086,94098.08,93378.5,93229.07,57112.844,57047.53,57133.32,57058.773,56311.59,57720.31,57141.348,57264.61,31031.516,31047.557,31039.277,31047.04,30460.03,31393.738,30952.24,31061.32,-Inf,0
0,1,29,93390.57,93239.03,93262.984,93125.62,92038.98,93810.13,92477.12,93881.59,56888.137,56792.18,56872.348,56782.145,55817.883,57410.35,56360.168,57234.363,30750.326,30716.07,30758.812,30741.53,29878.607,31097.854,30374.543,30833.844,-Inf,0
0,1,30,93215.664,92977.336,93260.3,93048.8,91967.33,94297.7,91079.164,93577.17,56828.85,56623.15,56872.613,56688.33,55815.605,57693.81,55417.32,57050.344,30531.645,30397.002,30567.764,30441.09,29850.25,31256.922,29785.566,30683.469,-Inf,0
0,1,31,92976.76,92672.34,93076.766,92800.89,91959.28,94724.35,90779.336,93281.375,56536.426,56357.227,56625.426,56449.703,55949.973,57991.85,55395.64,56713.62,30338.838,30220.34,30408.387,30293.82,30163.832,31367.865,29924.145,30478.14,-Inf,0
0,1,32,92676.555,92202.586,92841.125,92397.04,91607.16,94784.125,91380.13,93169.11,56302.754,56047.004,56418.79,56168.254,55763.277,57908.207,55813.734,56570.42,30263.186,30161.66,30320.934,30209.68,29949.396,31189.963,30130.922,30414.182,-Inf,0
0,1,33,92460.26,92198.75,92446.85,92074.805,90818.23,94679.91,92580.766,93353.41,56406.88,56323.367,56356.156,56273.445,55402.867,57670.12,56446.625,56898.176,30497.7,30472.24,30468.723,30437.984,29806.783,31005.021,30550.273,30690.713,-Inf,0
0,1,34,93629.664,93520.84,93616.26,93484.83,91926.33,94232.19,93108.76,93974.7,57310.38,57228.61,57282.406,57202.11,56030.676,57412.625,56627.164,57497.88,31020.338,31003.055,30984.322,30974.076,30250.248,30974.49,30606.781,31117.31,-Inf,0
0,1,35,94512.47,94481.43,94491.97,94455.375,92557.97,94038.88,93656.87,94553.84,57741.586,57723.52,57703.844,57684.305,56256.047,57473.79,57015.812,57811.047,31237.775,31232.602,31228.047,31221.527,30413.56,31017.543,30750.844,31282.277,-Inf,0
0,1,36,93837.15,93682.734,93866.65,93705.15,92879.25,94467.25,91889.734,94112.26,57365.918,57281.203,57373.95,57289.902,56467.234,57611.637,55880.918,57510.19,31003.365,30981.32,30990.117,30972.316,30365.332,31157.775,30073.793,31118.035,-Inf,0
0,1,37,93576.41,93437.51,93550.35,93376.4,92152.39,94536.414,91072.45,94086.39,57107.89,56969.105,57098.92,56957.598,56056.906,57713.348,55118.61,57362.84,30789.549,30648.799,30808.281,30655.732,30206.988,31242.02,29626.498,31009.264,-Inf,0
0,1,38,94410.35,94121.836,94319.734,94022.79,90657.305,94462.84,92437.84,94915.36,57333.53,57146.703,57275.984,57097.184,55245.75,57697.42,56125.027,57694.746,30750.12,30681.09,30729.627,30641.348,29712.398,31212.11,30232.654,30999.121,-Inf,0
0,1,39,94843.13,94807.5,94843.13,94793.516,91928.055,94873.59,93708.98,94801.56,57727.8,57695.547,57724.32,57676.812,55758.863,57838.08,56772.773,57705.05,31058.217,31064.736,31068.668,31063.701,29950.947,31166.262,30573.975,31035.965,-Inf,0
0,1,40,94299.234,94355.75,94326.63,94354.6,93470.27,95116.13,92757.21,94336.21,57564.527,57565.465,57539.23,57561.715,56623.688,58099.723,56109.5,57624.215,31084.71,31095.68,31106.443,31104.89,30418.941,31428.41,30196.123,31093.922,-Inf,0
0,1,41,94551.164,94352.69,94530.09,94338.7,92700.12,95002.72,90975.71,94781.06,57777.05,57625.82,57770.76,57625.82,56486.508,58193.54,55642.293,57980.344,31259.613,31193.066,31252.574,31187.064,30576.871,31656.611,30197.88,31367.14,-Inf,0
0,1,42,94840.836,94692.74,94829.72,94682.2,91891.266,94920.34,93091.71,94926.664,57936.58,57836.742,57938.05,57836.34,56088.758,58190.594,56801.01,58101.73,31341.062,31308.771,31349.547,31316.326,30474.104,31636.533,30883.52,31386.287,-Inf,0
0,1,43,94640.44,94544.46,94712.86,94581.44,93271.414,95220.93,92683.45,94866.51,58014.87,57944.344,58057.297,57986.098,57018.758,58306.625,56484.633,58053.28,31408.953,31371.695,31434.516,31380.7,30882.486,31643.984,30513.018,31457.49,-Inf,0
0,1,44,94426.83,94198.85,94437.37,94205.94,92704.91,94969.96,91734.37,94767.46,57684.04,57486.1,57689.125,57502.027,56540.574,58113.773,55951.043,57982.887,31237.568,31159.018,31237.568,31149.807,30677.57,31495.266,30237.312,31450.246,-Inf,0
0,1,45,94195.78,93938.11,94202.11,93947.11,91987.63,94644.66,91813.1,94566.68,57373.816,57130.777,57388.27,57159.55,56022.242,57862.57,56029.74,57738.242,30913.637,30778.371,30937.854,30787.168,30299.615,31289.418,30295.682,31168.85,-Inf,0
0,1,46,94109.57,94027,93949.984,93848.06,91314.99,94413.04,93608.98,94464,57589.82,57477.133,57511.395,57385.324,55862.582,57766.08,56627.566,57811.18,31069.91,31029.652,31044.348,30998.604,30282.643,31242.64,30455.371,31183.648,-Inf,0
0,1,47,95154.64,95140.66,95156.75,95132.61,93995.77,94549.25,93946.16,94968.62,58118.86,58037.89,58129.297,58047.125,57020.098,57760.324,56747.08,58075.098,31371.488,31353.48,31381.527,31360.518,30674.982,31218.525,30292.268,31383.494,-Inf,0
0,1,48,94587.18,94695.234,94731.63,94782.78,94045.77,95139.695,93286.734,94298.28,57832.727,57845.17,57906.47,57890.94,57260.727,58003.9,56706.395,57854.94,31280.414,31273.895,31312.188,31274.205,30971.695,31302.873,30532.887,31370.143,-Inf,0
0,1,49,94306.71,94200.57,94318.2,94207.086,93879.68,95037.2,92788.055,94529.13,57635.59,57529.062,57656.74,57556.766,57157.543,58027.32,56684.848,57904.863,31135.94,31080.467,31167.504,31124.969,30950.48,31360.932,30755.914,31302.666,-Inf,0
0,1,50,94146.164,94054.78,94131.6,93990.6,92677.13,94830.11,93343.25,94446.75,57658.344,57553.285,57648.04,57532.273,56655.27,58049.535,57026.254,57881.31,31180.752,31160.57,31159.535,31151.773,30715.242,31572.988,31014.543,31339.51,-Inf,0
0,1,51,94547.336,94432.766,94524.34,94406.91,92539.766,94815.734,93558.4,94685.84,57911.418,57822.42,57892.95,57795.254,56536.023,58117.656,57205.453,58114.977,31430.686,31432.963,31401.502,31410.504,30567.764,31643.984,31124.451,31545.977,-Inf,0
0,1,52,94042.91,94082.37,94074.516,94084.48,92344.35,94517.445,93689.44,94172.414,57668.246,57650.98,57695.28,57657.004,56357.227,57991.184,57326.438,57787.758,31328.85,31328.85,31328.643,31327.607,30489.11,31544.838,31197.414,31398.604,-Inf,0
0,1,53,94156.125,94266.09,94141.57,94242.72,92127.1,94803.09,94802.71,94133.71,57727.535,57745.867,57736.367,57731.28,55841.57,57957.86,57756.844,57771.566,31397.672,31419.2,31399.742,31414.748,30146.238,31498.68,31453.455,31405.02,-Inf,0
0,1,54,94047.695,94118.58,94137.55,94205.555,93321.22,94845.625,94805.2,93946.54,57705.586,57741.05,57728.336,57772.77,56563.06,57979.54,57958.527,57523.04,31419.096,31433.377,31463.598,31468.875,30358.088,31469.393,31623.803,31201.553,-Inf,0
1,1,55,93932.74,93896.34,94075.664,94017.234,93771.24,95022.26,94100.76,93872.78,57687.25,57639.605,57746.805,57694.477,57150.582,58177.344,57478.605,57506.844,31433.273,31448.486,31479.535,31485.33,30886.832,31561.293,31221.734,31158.81,-Inf,0
0,1,56,93976.62,93801.7,94062.06,93890.21,93370.08,94931.07,93911.09,94218.195,57656.47,57571.62,57718.164,57636.395,56980.348,58120.2,57274.38,57687.918,31347.996,31315.084,31442.07,31401.502,30784.271,31568.021,31067.014,31252.574,-Inf,1
0,1,57,94001.71,94061.68,94089.84,94096.164,92873.69,94639.67,94699.26,94278.734,57596.246,57576.035,57707.727,57658.742,56472.453,57936.98,57727.535,57571.484,31247.193,31235.912,31319.95,31290.867,30459.201,31550.635,31326.676,31146.393,-Inf,0
0,1,58,93690.97,93619.32,93884.47,93858.8,93541.92,94717.45,94073.37,93769.9,57296.996,57231.418,57452.242,57400.45,56749.22,57856.15,57319.883,57238.645,31005.332,30986.6,31129.11,31119.588,30434.777,31341.062,30943.34,30923.78,-Inf,0
0,1,59,93514.72,93267.195,93528.7,93269.69,93719.33,94872.83,92452.21,93946.34,57017.285,56841.027,57040.707,56859.5,57113.242,57962.008,56068.55,57284.95,30716.69,30636.174,30737.7,30652.732,30800.002,31414.23,30133.51,30836.018,-Inf,0
0,1,60,93672.96,93499.97,93646.91,93461.46,93041.516,94954.44,90920.53,94132.375,57161.42,57011.664,57195.82,57042.582,56680.43,58114.176,55393.902,57466.426,30974.49,30909.703,30982.77,30911.256,30653.975,31561.293,29901.479,31130.246,-Inf,0
0,1,61,94276.25,94049.8,94237.74,94027.766,92746.29,95021.305,90973.79,94544.84,57497.074,57269.293,57494.13,57269.83,56423.34,58230.88,55666.383,57784.01,31091.23,30957.207,31092.99,30937.75,30483.21,31649.262,30140.443,31377.697,-Inf,0
0,1,62,94379.51,94315.52,94325.484,94260.54,91053.49,94611.516,93169.49,94651.555,57695.28,57628.633,57677.613,57600.125,55752.57,57979.54,56733.562,57867.254,31207.04,31195.758,31198.967,31180.027,30225.72,31533.041,30664.012,31225.77,-Inf,0
0,1,63,94619.37,94478.37,94601.36,94455.76,92010.81,94598.87,92819.86,94785.27,57815.195,57715.89,57821.617,57719.37,56048.34,58030.13,56759.66,57927.344,31203.105,31176.922,31223.598,31185.926,30321.14,31601.863,30766.885,31228.15,-Inf,0
0,1,64,93970.3,93704.766,94042.33,93804.38,92222.89,94711.33,91585.89,94235.25,57374.484,57176.812,57433.773,57253.234,56208.54,58029.996,55840.23,57520.76,30964.865,30879.174,30987.428,30894.904,30262.875,31531.902,30132.371,31073.637,-Inf,0
0,1,65,93147.65,92625.59,93175.62,92744.18,92548.58,94960.57,91304.08,93819.71,56606.824,56305.297,56669.32,56355.754,56398.58,58026.516,55675.082,57134.79,30491.697,30327.662,30540.234,30374.957,30457.441,31478.19,30013.975,30768.23,-Inf,0
0,1,66,93891.36,93632.92,93940.02,93669.9,91613.48,94978.01,91793.945,94188.89,57104.68,56916.645,57134.656,56942.34,55839.695,58019.156,56012.61,57438.188,30826.082,30720.52,30835.604,30729.316,30030.533,31391.566,30318.555,31020.027,-Inf,0
0,1,67,93588.664,93353.22,93684.266,93435.59,92136.11,94921.68,91466.73,93813.77,57139.477,56962.01,57206.258,57030.535,56217.24,58204.78,55835.68,57302.75,30895.525,30792.24,30928.021,30824.53,30393.068,31594.826,30227.791,31017.75,-Inf,0
0,1,68,93579.85,93195.93,93665.875,93297.47,92389.375,95240.47,90659.41,93863.01,56983.562,56704.117,57057.57,56792.85,56324.57,58220.035,55442.617,57253.367,30807.143,30671.568,30861.166,30717.414,30446.885,31647.607,30012.629,30959.07,-Inf,0
0,1,69,93471.23,93210.1,93537.7,93273.13,91130.12,95156.75,91766.164,93727.18,56980.082,56786.56,57048.336,56845.98,55625.297,58136.523,56092.773,57199.566,30757.777,30693.508,30788.824,30704.582,29968.336,31524.555,30438.088,30883.83,-Inf,0
0,1,70,93307.05,93075.04,93430.42,93130.02,91815.98,95009.04,92447.42,93477.55,57057.168,56901.12,57110.566,56934.176,55843.844,58036.688,56288.438,57201.574,30770.92,30735.94,30792.447,30747.635,30173.664,31457.18,30320.623,30820.39,-Inf,0
0,1,71,94214.37,94090.23,94202.875,94091.375,92747.25,95042.375,92503.75,94539.29,57485.43,57361.906,57505.64,57387.465,56518.895,58236.23,56183.11,57684.17,30941.166,30873.172,30975.215,30904.115,30547.17,31634.67,30146.135,31027.375,-Inf,0
0,1,72,94186.78,93869.33,94187.35,93894.234,92733.266,94857.31,90681.25,94689.3,57356.953,57126.492,57382.78,57144.83,56256.316,58245.062,55194.758,57713.48,30934.025,30784.686,30949.756,30782.512,30255.734,31655.473,29647.508,31169.988,-Inf,0
0,1,73,94221.07,93981.02,94178.54,93927,90326.445,94459.97,92564.48,94663.43,57353.203,57205.453,57337.547,57188.324,54911.3,57830.316,56212.953,57697.29,30846.16,30743.598,30826.393,30707.375,29441.143,31182.406,30336.148,31061.113,-Inf,0
0,1,74,94492.92,94381.42,94430.086,94304.02,91424.96,94335.06,92430.945,94788.914,57483.29,57338.617,57443.14,57287.76,55446.094,57688.055,55606.293,57755.1,30893.352,30796.793,30869.756,30773.094,29754.83,31101.27,29628.775,31046.521,-Inf,0
0,1,75,94763.82,94643.31,94775.695,94653.28,91347.76,95008.27,92132.27,94863.82,57732.086,57626.09,57740.785,57623.812,55664.508,58094.77,55876.77,57841.56,31093.404,31026.133,31093.094,31019.406,29988.93,31445.898,29883.367,31180.855,-Inf,0
0,1,76,94618.22,94485.64,94648.1,94511.125,92248.56,95297.56,92275.58,94620.71,57859.76,57709.6,57904.33,57746.27,56053.293,58468.027,56250.83,57924.535,31350.686,31251.127,31375.215,31275.447,30316.38,31826.959,30351.879,31386.184,-Inf,0
0,1,77,94104.59,93924.31,94166.086,93992.516,92862,95361.74,92430.76,94362.08,57515.41,57380.375,57564.66,57429.355,56598.66,58494.66,56171.332,57684.305,31065.15,30995.086,31122.38,31033.066,30588.877,31840.104,30157.83,31154.879,-Inf,0
0,1,78,94038.12,93755.53,94144.63,93897.11,93089.6,95113.07,91040.66,94259.58,57116.992,56898.71,57215.895,56998.684,56433.242,58332.457,55124.9,57295.258,30699.717,30555.553,30763.986,30628.203,30336.045,31632.29,29288.803,30825.771,-Inf,0
0,1,79,94079.11,93762.24,94109.19,93774.69,92350.68,95130.695,90966.125,94566.11,57125.957,56822.16,57151.117,56825.906,55956.934,58255.1,55214.434,57538.832,30696.2,30522.021,30694.44,30522.951,29887.197,31578.473,29512.76,30941.684,-Inf,0
0,1,80,94504.61,94222.22,94508.63,94229.12,92130.17,95205.22,92631.15,94941.6,57735.297,57555.83,57735.297,57551.41,56257.387,58359.355,56388.543,58007.777,31198.346,31151.773,31192.342,31137.078,30259.77,31643.26,30453.508,31303.598,-Inf,0
0,1,81,94803.48,94731.63,94779.15,94697.15,92564.48,94864.59,93857.65,94961.53,57880.906,57813.59,57881.17,57807.434,56481.152,58231.68,57085.14,57986.367,31222.666,31212.938,31246.365,31242.123,30620.441,31625.148,30761.398,31217.387,-Inf,0
0,1,82,95029.16,94945.055,95046.21,94979.54,93889.06,95016.7,93350.53,95139.125,58008.582,57927.08,58066.797,57986.098,57324.03,58334.062,56621.812,57980.344,31298.836,31233.844,31351.41,31288.59,31018.889,31694.592,30343.393,31255.887,-Inf,0
0,1,83,95111.92,94996.586,95161.54,95058.47,94631.055,95360.98,92916.984,95151,58233.82,58112.57,58296.855,58181.09,57861.633,58601.86,56366.594,58205.582,31583.441,31510.168,31641.914,31544.734,31347.168,31909.754,30190.223,31558.914,-Inf,0
0,1,84,95072.07,94976.086,95116.71,95018.05,94588.72,95250.625,93266.05,95163.07,58356.945,58241.984,58416.902,58294.18,57799.27,58582.723,56645.5,58403.254,31810.297,31694.799,31861.111,31736.3,31476.533,31956.324,30518.088,31856.352,-Inf,0
0,1,85,94664.01,94567.06,94689.1,94593.125,94123.56,94791.02,92411.984,94794.47,58002.293,57831.79,58057.562,57894.02,57420.523,58223.25,56149.52,58139.47,31627.012,31470.22,31660.957,31509.754,31156.016,31698.94,30206.264,31768.28,-Inf,0
0,1,86,94040.22,93816.266,94115.125,93910.14,93651.125,94639.67,90487.75,94264.75,57470.176,57279.33,57517.82,57336.61,57026.117,58025.58,55176.42,57657.406,31155.19,30996.432,31195.965,31028.928,30739.977,31557.982,29694.701,31316.43,-Inf,0
0,1,87,93394.21,93252.06,93481.19,93322.18,93440.58,94568.6,90522.62,93531.195,57021.168,56859.766,57129.707,56958.4,56955.457,57976.195,55287.24,57036.426,30747.324,30614.543,30845.54,30694.543,30702.305,31539.56,29803.574,30756.742,-Inf,0
0,1,88,93620.85,93408.39,93751.89,93537.516,93776.414,94698.875,91649.49,93577.37,57160.62,57020.363,57275.316,57105.617,57355.348,58114.58,55853.883,57097.316,30952.758,30854.336,31045.28,30921.088,31178.06,31766.312,30181.53,30890.766,-Inf,0
0,1,89,94718.61,94707.11,94676.08,94678.56,93030.02,94864.016,93746.15,94744.47,57960.535,57926.008,57971.777,57927.344,57021.3,58235.293,57147.24,57959.734,31620.182,31552.6,31686.416,31601.139,31197.621,31946.39,31014.646,31598.344,-Inf,0
0,1,90,94893.71,94910.19,94856.16,94885.086,93795.57,94842.17,93832.55,94872.06,58180.156,58148.438,58174.934,58136.926,57264.207,58207.188,57306.9,58294.984,31799.533,31701.527,31822.51,31716.326,31085.332,31893.299,31162.02,31955.084,-Inf,0
0,1,91,94404.23,94305.75,94375.3,94284.3,92475.2,94216.28,93657.83,94640.25,57781.6,57706.656,57765.41,57687.785,56279.6,57717.63,57236.906,57964.15,31363.416,31319.432,31353.17,31300.182,30302.41,31420.646,31113.17,31542.664,-Inf,0
0,1,92,93975.66,93893.664,93910.33,93845.195,92134.766,93895.77,92614.29,94280.84,57379.703,57305.16,57353.875,57290.17,56016.49,57392.688,56319.22,57610.43,30958.76,30908.463,30965.28,30926.781,30084.764,31134.8,30371.543,31156.223,-Inf,0
0,2,1,90774.55,90288.7,90658.64,90071.06,88829.82,92349.72,89204.93,91921.34,55180.973,54961.49,55127.44,54900.195,53968.99,56216.434,54291.39,55772.914,29774.39,29681.246,29747.482,29641.713,28766.06,30269.809,29229.088,29975.477,0,0
0,2,2,91020.73,90645.805,91110.77,90737.19,88973.31,92926.76,90487.18,91545.66,55462.56,55295.535,55495.08,55331.8,54428.836,56530.54,55498.56,55779.875,29987.791,29955.502,29996.691,29954.984,29306.707,30549.445,30181.219,30131.232,0,0
0,2,3,90758.65,90650.41,90925.9,90779.15,90170.88,92769.664,92083.42,90883.37,55566.68,55559.453,55655.945,55624.227,55013.95,56410.223,56268.63,55638.145,30198.605,30249.836,30212.164,30253.354,29608.594,30441.4,30669.084,30197.156,0,0
0,2,4,91609.65,91760.61,91273.04,91411.36,90771.29,92334.39,92515.24,92587.47,56151.66,56182.707,56035.227,56084.742,55440.742,56277.996,56583.133,56571.758,30611.23,30658.217,30561.348,30598.502,29914.934,30359.227,30902.977,30803.625,0,0
0,2,5,92604.52,92501.26,92493.41,92353.74,90680.1,91494.51,91406.38,93285.97,56633.32,56530.54,56551.816,56455.457,55455.73,55767.83,55867.8,57061.05,30724.143,30682.123,30666.91,30616.406,29966.68,30132.682,30231.932,31027.893,0,0
0,2,6,92656.82,92397.42,92390.91,91992.04,90666.69,91847.97,92341.29,93576.41,56377.168,56220.047,56207.734,56049.277,55447.168,56074.17,56318.28,57113.242,30493.043,30416.355,30391.516,30333.56,29923.316,30381.79,30392.861,30833.533,0,0
0,2,7,93095.734,92953.01,92966.414,92832.695,91207.71,91530.14,92244.16,93686.375,56792.582,56741.055,56727.81,56673.336,55704.527,56073.77,56425.08,57093.57,30630.584,30655.629,30601.297,30614.129,30016.355,30453.094,30563.107,30785.307,0,0
0,2,8,93088.45,92925.414,93104.734,92940.74,91488.95,92488.234,91016.516,93154.734,56787.63,56690.2,56785.223,56683.105,55821.63,56542.85,55598.4,56890.95,30670.533,30647.453,30657.182,30630.066,30073.07,30607.092,30092.008,30724.762,0,0
0,2,9,92549.73,92475.4,92562.375,92459.69,90711.71,93169.68,92180.17,92800.89,56677.754,56614.45,56679.227,56599.46,55320.96,56868.195,56144.7,56681.5,30646.625,30618.684,30641.969,30624.064,29881.09,30830.637,30368.23,30700.234,0,0
