Ix,t,l,g.300.42N.6W,g.300.43N.6W,g.300.42N.5W,g.300.43N.5W,g.300.45N.5E,g.300.35N.5E,g.300.45N.10W,g.300.35N.10W,g.500.42N.6W,g.500.43N.6W,g.500.42N.5W,g.500.43N.5W,g.500.45N.5E,g.500.35N.5E,g.500.45N.10W,g.500.35N.10W,g.700.42N.6W,g.700.43N.6W,g.700.42N.5W,g.700.43N.5W,g.700.45N.5E,g.700.35N.5E,g.700.45N.10W,g.700.35N.10W,trend,Ix.lag1
0,1,11,93824.31,93742.31,93789.25,93705.336,93308.766,93809.37,93550.734,93158.76,57420.523,57349.594,57379.035,57305.293,56840.492,57690.46,57255.24,57080.59,31189.135,31186.34,31173.816,31156.844,30607.816,31461.32,31195.861,31132.627,-Inf,0
0,1,12,93555.52,93455.13,93522,93453.03,93123.51,93310.49,92669.086,93755.53,57165.305,57050.344,57161.56,57052.35,56781.742,57279.062,56409.82,57273.04,30932.783,30886.832,30930.092,30889.316,30732.111,31207.867,30544.79,31141.32,-Inf,0
0,1,13,92244.92,91970.01,92252.016,91966.945,92208.91,92847.445,91566.35,93435.98,56204.12,55968.844,56224.598,55986.11,56138.008,56750.29,55561.594,57159.55,30296.2,30193.432,30328.697,30209.162,30294.44,30778.475,30010.975,30931.23,-Inf,0
0,1,14,92621.19,92453.75,92531.72,92390.14,91827.28,93090.75,92290.14,93833.695,56223.527,56093.04,56180.566,56041.78,55929.496,56874.22,55951.715,57155.8,30334.7,30268.98,30341.012,30275.709,30240.418,30809.42,30043.988,30880.416,-Inf,0
0,1,15,93971.06,93885.04,93883.125,93802.47,92685.56,93439.62,93908.99,94717.65,57413.562,57337.277,57342.098,57273.04,56631.582,57273.977,57339.82,57838.48,31191.514,31155.293,31142.252,31104.787,30668.773,31251.23,31162.537,31365.28,-Inf,0
0,1,16,94708.45,94683.35,94649.445,94629.33,93543.836,93636.37,94517.445,95061.34,58004.97,57989.98,57977.266,57970.707,57210.94,57276.652,57875.152,58060.508,31656.197,31667.684,31641.396,31644.191,31186.65,31262.2,31665.201,31339.406,-Inf,0
0,1,17,94541.2,94499.055,94589.67,94552.695,94147.125,93413.18,93841.17,94769.18,57905.26,57894.02,57952.773,57950.766,57633.582,57202.11,57504.57,57965.62,31504.166,31516.895,31529.418,31546.184,31418.682,31101.373,31334.645,31333.195,-Inf,0
1,1,18,94452.695,94463.805,94471.66,94475.3,94312.266,93318.34,94335.26,94827.234,57872.473,57807.434,57887.465,57840.62,57884.92,57190.867,57631.977,58191.4,31556.637,31539.871,31561.604,31546.598,31563.674,31121.863,31382.355,31492.16,-Inf,0
1,1,19,94510.36,94514.95,94520.32,94520.32,93421.8,93570.47,94257.47,94888.34,57952.64,57916.64,57915.3,57875.418,57411.156,57371.406,57822.152,58311.043,31643.26,31609.004,31634.256,31609.004,31332.266,31162.02,31506.443,31704.734,-Inf,1
1,1,20,94434.11,94341.766,94383.73,94300.195,93731.2,93779.09,94039.266,95012.68,57934.973,57867.523,57925.07,57857.082,57211.21,57411.29,57591.023,58280.527,31592.86,31552.082,31601.863,31561.086,30969.834,31247.918,31348.1,31658.162,-Inf,1
1,1,21,94229.31,94131.8,94292.73,94220.305,93643.266,94004.4,93272.75,94624.734,57724.723,57642.15,57744.4,57678.15,57150.984,57543.113,56960.676,57996.67,31265.098,31206.936,31287.66,31229.186,30808.074,31159.95,30879.795,31375.215,-Inf,1
0,1,22,93456.09,93133.48,93632.16,93380.61,93831.016,93849.984,90985.48,94436.984,57144.562,56928.555,57256.312,57066.535,57312.52,57531.07,55758.996,57832.86,30885.693,30753.43,30953.172,30816.146,31013.404,31272.86,30256.873,31262.406,-Inf,1
0,1,23,93322.75,93017.76,93281.76,92938.63,93367.2,94265.13,92720.62,94050.76,57033.48,56786.426,57019.16,56757.918,57076.707,57668.65,56529.2,57665.703,30800.312,30661.219,30791.826,30646.21,30983.39,31295.525,30596.432,31227.115,-Inf,0
0,1,24,92778.48,92116.95,92586.9,91836.86,92575.016,94308.43,92912.39,93520.84,56522.777,56174.277,56406.207,56054.766,56375.695,57659.95,56722.99,57491.188,30559.795,30435.293,30509.291,30384.79,30487.246,31259.303,30773.715,31197.31,-Inf,0
0,1,25,92638.05,92281.13,92329.6,91777.086,91303.12,94014.55,93071.59,93994.05,56307.305,56011.535,56039.91,55788.84,55699.04,57438.055,56854.812,57534.15,30531.748,30460.34,30441.193,30364.607,30090.25,31174.127,30846.264,31092.99,-Inf,0
0,1,26,93017.95,92939.016,93042.47,92974.46,91406.38,94156.51,93169.875,93895.38,56944.348,56904.062,56879.574,56823.363,55704.793,57651.652,57223.79,57427.617,30805.693,30850.61,30767.506,30793.068,30108.568,31322.95,31186.857,30942.822,-Inf,0
0,1,27,92909.9,92940.36,92761.42,92775.41,92411.41,94068,93737.52,93860.9,57023.04,57011.934,56941.54,56922.266,56551.418,57698.76,57390.945,57573.227,31035.654,31072.705,31011.23,31054.18,30623.857,31399.535,31310.324,31147.943,-Inf,0
0,1,28,93130.02,93227.92,93097.45,93183.09,92455.086,94098.08,93378.5,93229.07,56998.016,57012.6,56983.562,56988.78,56311.59,57720.31,57141.348,57264.61,30931.748,30910.738,30914.775,30893.766,30460.03,31393.738,30952.24,31061.32,-Inf,0
0,1,29,92747.055,92757.016,92783.07,92786.14,92038.98,93810.13,92477.12,93881.59,56552.22,56519.965,56578.72,56544.188,55817.883,57410.35,56360.168,57234.363,30552.033,30537.545,30586.6,30543.547,29878.607,31097.854,30374.543,30833.844,-Inf,0
0,1,30,91918.664,91722.68,92137.26,91962.34,91967.33,94297.7,91079.164,93577.17,55921.867,55816.277,56066.14,55971.656,55815.605,57693.81,55417.32,57050.344,30002.074,29977.855,30100.805,30052.371,29850.25,31256.922,29785.566,30683.469,-Inf,0
0,1,31,91697.39,91463.28,91902.38,91671.336,91959.28,94724.35,90779.336,93281.375,55716.703,55558.38,55877.438,55707.203,55949.973,57991.85,55395.64,56713.62,29990.068,29965.334,30046.37,30023.393,30163.832,31367.865,29924.145,30478.14,-Inf,0
0,1,32,91017.086,90914.016,91135.1,90972.07,91607.16,94784.125,91380.13,93169.11,55547.94,55502.973,55610.44,55527.734,55763.277,57908.207,55813.734,56570.42,30016.148,29981.168,30023.703,29993.898,29949.396,31189.963,30130.922,30414.182,-Inf,0
0,1,33,92022.31,92052.39,91847.4,91875.75,90818.23,94679.91,92580.766,93353.41,56170.93,56180.164,56075.375,56075.375,55402.867,57670.12,56446.625,56898.176,30400.934,30419.252,30348.463,30356.018,29806.783,31005.021,30550.273,30690.713,-Inf,0
0,1,34,92949.75,92789.2,92852.805,92681.73,91926.33,94232.19,93108.76,93974.7,56774.113,56662.363,56747.613,56614.72,56030.676,57412.625,56627.164,57497.88,30818.01,30742.77,30799.795,30731.076,30250.248,30974.49,30606.781,31117.31,-Inf,0
0,1,35,94181.8,94054.4,94143.29,94010.91,92557.97,94038.88,93656.87,94553.84,57479.273,57347.316,57423.066,57294.05,56256.047,57473.79,57015.812,57811.047,31097.025,30995.604,31061.527,30964.037,30413.56,31017.543,30750.844,31282.277,-Inf,0
0,1,36,92948.22,92656.63,92986.72,92697.625,92879.25,94467.25,91889.734,94112.26,56731.957,56459.473,56754.17,56487.445,56467.234,57611.637,55880.918,57510.19,30641.865,30466.342,30645.797,30480.83,30365.332,31157.775,30073.793,31118.035,-Inf,0
0,1,37,92490.914,92090.51,92511.03,92138.02,92152.39,94536.414,91072.45,94086.39,56091.57,55768.9,56121.414,55807.176,56056.906,57713.348,55118.61,57362.84,30072.242,29918.969,30072.76,29930.975,30206.988,31242.02,29626.498,31009.264,-Inf,0
0,1,38,92197.22,91785.9,91852.76,91417.875,90657.305,94462.84,92437.84,94915.36,56106.023,55903.668,56017.023,55795.266,55245.75,57697.42,56125.027,57694.746,30320.418,30185.36,30255.838,30147.377,29712.398,31212.11,30232.654,30999.121,-Inf,0
0,1,39,94131.6,93895,94051.14,93795,91928.055,94873.59,93708.98,94801.56,57245.605,57000.824,57174.81,56928.555,55758.863,57838.08,56772.773,57705.05,30832.188,30714.932,30787.479,30673.43,29950.947,31166.262,30573.975,31035.965,-Inf,0
0,1,40,94024.7,93823.734,94025.664,93837.72,93470.27,95116.13,92757.21,94336.21,57225.53,57001.76,57246.273,57020.23,56623.688,58099.723,56109.5,57624.215,30854.44,30698.684,30865.203,30716.896,30418.941,31428.41,30196.123,31093.922,-Inf,0
0,1,41,92691.69,92121.55,92781.16,92174.04,92700.12,95002.72,90975.71,94781.06,56641.35,56321.76,56671.598,56353.08,56486.508,58193.54,55642.293,57980.344,30715.863,30505.047,30728.074,30550.791,30576.871,31656.611,30197.88,31367.14,-Inf,0
0,1,42,93643.84,93390.19,93580.234,93300.72,91891.266,94920.34,93091.71,94926.664,57201.84,57007.785,57169.32,56966.562,56088.758,58190.594,56801.01,58101.73,31028.617,30953.275,31008.85,30912.602,30474.104,31636.533,30883.52,31386.287,-Inf,0
0,1,43,93945.01,93696.52,93990.02,93747.484,93271.414,95220.93,92683.45,94866.51,57437.117,57224.324,57457.594,57263.27,57018.758,58306.625,56484.633,58053.28,31123.002,31005.436,31135.008,31026.754,30882.486,31643.984,30513.018,31457.49,-Inf,0
0,1,44,92929.44,92407.96,92934.805,92411.79,92704.91,94969.96,91734.37,94767.46,56645.633,56338.62,56659.016,56356.555,56540.574,58113.773,55951.043,57982.887,30707.582,30532.783,30726.832,30558.035,30677.57,31495.266,30237.312,31450.246,-Inf,0
0,1,45,92670.234,92329.22,92689.77,92327.69,91987.63,94644.66,91813.1,94566.68,56391.49,56219.51,56391.754,56220.316,56022.242,57862.57,56029.74,57738.242,30454.129,30378.166,30438.605,30363.367,30299.615,31289.418,30295.682,31168.85,-Inf,0
0,1,46,93617.02,93489.05,93472.57,93352.445,91314.99,94413.04,93608.98,94464,56944.883,56801.15,56885.594,56744.402,55862.582,57766.08,56627.566,57811.18,30763.158,30679.123,30728.074,30647.867,30282.643,31242.64,30455.371,31183.648,-Inf,0
0,1,47,94807.12,94613.234,94814.78,94622.24,93995.77,94549.25,93946.16,94968.62,57576.305,57394.56,57577.777,57399.11,57020.098,57760.324,56747.08,58075.098,30963.209,30786.547,30967.97,30786.238,30674.982,31218.525,30292.268,31383.494,-Inf,0
0,1,48,94543.695,94264.18,94571.28,94302.69,94045.77,95139.695,93286.734,94298.28,57505.64,57259.39,57538.43,57301.95,57260.727,58003.9,56706.395,57854.94,30974.387,30826.393,30998.914,30838.398,30971.695,31302.873,30532.887,31370.143,-Inf,0
0,1,49,93732.164,93436.17,93758.6,93478.7,93879.68,95037.2,92788.055,94529.13,57293.516,57067.07,57293.516,57072.023,57157.543,58027.32,56684.848,57904.863,30959.174,30851.748,30946.96,30830.738,30950.48,31360.932,30755.914,31302.666,-Inf,0
0,1,50,93386.74,93138.266,93282.14,92999.75,92677.13,94830.11,93343.25,94446.75,57121.008,56943.543,57062.523,56847.855,56655.27,58049.535,57026.254,57881.31,30950.998,30880.312,30931.541,30841.088,30715.242,31572.988,31014.543,31339.51,-Inf,0
0,1,51,93805.73,93682.35,93739.25,93612.805,92539.766,94815.734,93558.4,94685.84,57452.777,57339.957,57401.25,57283.746,56536.023,58117.656,57205.453,58114.977,31219.768,31162.951,31189.238,31129.213,30567.764,31643.984,31124.451,31545.977,-Inf,0
0,1,52,93828.91,93674.875,93773.35,93596.91,92344.35,94517.445,93689.44,94172.414,57356.953,57228.473,57299.004,57159.414,56357.227,57991.184,57326.438,57787.758,31179.924,31099.613,31139.354,31036.379,30489.11,31544.838,31197.414,31398.604,-Inf,0
0,1,53,94514.19,94485.07,94437.555,94388.13,92127.1,94803.09,94802.71,94133.71,57626.355,57570.28,57583.13,57509.52,55841.57,57957.86,57756.844,57771.566,31295.94,31283.727,31259.51,31238.5,30146.238,31498.68,31453.455,31405.02,-Inf,0
0,1,54,94847.54,94878.58,94862.1,94874.17,93321.22,94845.625,94805.2,93946.54,57956.52,57928.28,57936.715,57900.58,56563.06,57979.54,57958.527,57523.04,31489.057,31492.885,31455.834,31441.346,30358.088,31469.393,31623.803,31201.553,-Inf,0
0,1,55,94041.75,94111.68,94094.25,94145.2,93771.24,95022.26,94100.76,93872.78,57611.5,57613.777,57632.78,57620.734,57150.582,58177.344,57478.605,57506.844,31361.76,31328.021,31363.312,31323.777,30886.832,31561.293,31221.734,31158.81,-Inf,0
0,1,56,93678.71,93687.71,93651.125,93656.68,93370.08,94931.07,93911.09,94218.195,57401.652,57345.71,57408.21,57335.94,56980.348,58120.2,57274.38,57687.918,31280,31184.27,31285.072,31182.305,30784.271,31568.021,31067.014,31252.574,-Inf,0
0,1,57,94438.71,94468.79,94397.71,94408.25,92873.69,94639.67,94699.26,94278.734,57655.934,57627.695,57623.414,57581.79,56472.453,57936.98,57727.535,57571.484,31305.668,31230.945,31314.152,31220.7,30459.201,31550.635,31326.676,31146.393,-Inf,0
1,1,58,94278.93,94294.445,94349.81,94330.47,93541.92,94717.45,94073.37,93769.9,57489.445,57481.15,57530.668,57503.633,56749.22,57856.15,57319.883,57238.645,31108.617,31048.074,31125.797,31048.799,30434.777,31341.062,30943.34,30923.78,-Inf,0
0,1,59,92605.67,92773.305,92592.836,92788.24,93719.33,94872.83,92452.21,93946.34,56423.07,56416.51,56485.305,56444.75,57113.242,57962.008,56068.55,57284.95,30469.24,30399.691,30497.182,30416.977,30800.002,31414.23,30133.51,30836.018,-Inf,1
0,1,60,92548.96,92168.484,92578.47,92268.49,93041.516,94954.44,90920.53,94132.375,56286.562,56018.9,56368.066,56103.344,56680.43,58114.176,55393.902,57466.426,30419.77,30288.23,30462.719,30317.52,30653.975,31561.293,29901.479,31130.246,-Inf,0
0,1,61,91696.24,91236.83,91707.734,91285.3,92746.29,95021.305,90973.79,94544.84,56141.754,55904.336,56138.008,55932.04,56423.34,58230.88,55666.383,57784.01,30489.938,30376.2,30470.998,30374.957,30483.21,31649.262,30140.443,31377.697,-Inf,0
0,1,62,93570.66,93304.555,93478.125,93171.59,91053.49,94611.516,93169.49,94651.555,57021.836,56805.027,56954.785,56724.594,55752.57,57979.54,56733.562,57867.254,30854.957,30727.246,30818.217,30697.959,30225.72,31533.041,30664.012,31225.77,-Inf,0
0,1,63,93604.76,93321.8,93562.805,93288.266,92010.81,94598.87,92819.86,94785.27,57181.9,57017.688,57168.383,56995.605,56048.34,58030.13,56759.66,57927.344,30948.928,30889.42,30951.412,30870.377,30321.14,31601.863,30766.885,31228.15,-Inf,0
0,1,64,92553.37,92221.74,92676.75,92372.33,92222.89,94711.33,91585.89,94235.25,56462.82,56307.04,56552.754,56396.305,56208.54,58029.996,55840.23,57520.76,30476.691,30385.41,30524.193,30425.668,30262.875,31531.902,30132.371,31073.637,-Inf,0
0,1,65,90844.09,90841.22,91004.06,90904.63,92548.58,94960.57,91304.08,93819.71,55438.066,55414.777,55495.613,55455.062,56398.58,58026.516,55675.082,57134.79,29879.953,29829.447,29924.145,29878.193,30457.441,31478.19,30013.975,30768.23,-Inf,0
0,1,66,92316,92016.37,92259.484,91929.01,91613.48,94978.01,91793.945,94188.89,56278.934,56148.18,56254.44,56110.84,55839.695,58019.156,56012.61,57438.188,30420.287,30325.799,30396.795,30305.1,30030.533,31391.566,30318.555,31020.027,-Inf,0
0,1,67,92266.19,92001.62,92356.234,92070.2,92136.11,94921.68,91466.73,93813.77,56324.703,56187.258,56372.48,56222.723,56217.24,58204.78,55835.68,57302.75,30476.484,30428.773,30504.324,30452.783,30393.068,31594.826,30227.791,31017.75,-Inf,0
0,1,68,91342.39,91137.4,91558.875,91356.375,92389.375,95240.47,90659.41,93863.01,55777.598,55689.137,55893.094,55787.367,56324.57,58220.035,55442.617,57253.367,30236.898,30172.111,30275.088,30201.09,30446.885,31647.607,30012.629,30959.07,-Inf,0
0,1,69,91812.15,91625.734,91763.67,91536.27,91130.12,95156.75,91766.164,93727.18,56155.54,56042.05,56114.723,56000.832,55625.297,58136.523,56092.773,57199.566,30442.54,30411.283,30430.844,30392.55,29968.336,31524.555,30438.088,30883.83,-Inf,0
0,1,70,92184.96,92069.055,92087.06,91958.516,91815.98,95009.04,92447.42,93477.55,56345.45,56227.14,56324.57,56184.848,55843.844,58036.688,56288.438,57201.574,30583.393,30490.662,30581.633,30487.145,30173.664,31457.18,30320.623,30820.39,-Inf,0
0,1,71,93325.24,93076.766,93321.8,93086.34,92747.25,95042.375,92503.75,94539.29,56815.47,56644.16,56841.7,56661.426,56518.895,58236.23,56183.11,57684.17,30603.158,30501.943,30637.414,30533.715,30547.17,31634.67,30146.135,31027.375,-Inf,0
0,1,72,92298.76,91676.31,92373.86,91752.76,92733.266,94857.31,90681.25,94689.3,55964.83,55527.062,56002.3,55600.27,56256.316,58245.062,55194.758,57713.48,30032.19,29810.197,30076.691,29869.5,30255.734,31655.473,29647.508,31169.988,-Inf,0
0,1,73,92625.59,92194.54,92410.45,91832.45,90326.445,94459.97,92564.48,94663.43,56242.53,56023.45,56107.227,55895.24,54911.3,57830.316,56212.953,57697.29,30392.344,30329.627,30348.152,30299.926,29441.143,31182.406,30336.148,31061.113,-Inf,0
0,1,74,93280.03,92920.055,93124.086,92729.05,91424.96,94335.06,92430.945,94788.914,56396.305,56061.324,56313.33,56015.285,55446.094,57688.055,55606.293,57755.1,30216.303,30025.566,30204.816,30013.768,29754.83,31101.27,29628.775,31046.521,-Inf,0
0,1,75,93633.305,93183.664,93620.28,93179.26,91347.76,95008.27,92132.27,94863.82,56663.836,56408.484,56680.562,56443.547,55664.508,58094.77,55876.77,57841.56,30405.385,30265.877,30411.904,30260.598,29988.93,31445.898,29883.367,31180.855,-Inf,0
0,1,76,93663.195,93243.055,93665.68,93250.15,92248.56,95297.56,92275.58,94620.71,56908.48,56654.066,56912.094,56655.27,56053.293,58468.027,56250.83,57924.535,30769.885,30635.45,30778.682,30640.209,30316.38,31826.959,30351.879,31386.184,-Inf,0
0,1,77,93351.49,93121.98,93422.95,93205.31,92862,95361.74,92430.76,94362.08,56721.117,56550.08,56822.83,56599.33,56598.66,58494.66,56171.332,57684.305,30659.562,30519.848,30728.385,30593.844,30588.877,31840.104,30157.83,31154.879,-Inf,0
0,1,78,92666.016,92350.484,92824.07,92566.586,93089.6,95113.07,91040.66,94259.58,56031.746,55805.97,56196.76,55949.17,56433.242,58332.457,55124.9,57295.258,29902.514,29714.777,30006.523,29782.773,30336.045,31632.29,29288.803,30825.771,-Inf,0
0,1,79,90929.16,90648.1,90979.73,90676.65,92350.68,95130.695,90966.125,94566.11,55236.38,55122.62,55283.355,55123.426,55956.934,58255.1,55214.434,57538.832,29751.518,29595.762,29783.188,29652.682,29887.197,31578.473,29512.76,30941.684,-Inf,0
0,1,80,93103.586,92840.164,92975.61,92710.66,92130.17,95205.22,92631.15,94941.6,56866.86,56675.613,56842.637,56656.61,56257.387,58359.355,56388.543,58007.777,30805.797,30705.824,30786.031,30686.781,30259.77,31643.26,30453.508,31303.598,-Inf,0
0,1,81,94377.98,94261.11,94352.11,94236.016,92564.48,94864.59,93857.65,94961.53,57510.324,57388.67,57492.66,57368.598,56481.152,58231.68,57085.14,57986.367,31103.648,31034.93,31111.62,31039.38,30620.441,31625.148,30761.398,31217.387,-Inf,0
0,1,82,94457.1,94317.055,94520.7,94391.195,93889.06,95016.7,93350.53,95139.125,57586.34,57446.62,57662.36,57534.547,57324.03,58334.062,56621.812,57980.344,31002.64,30908.566,31065.875,30974.076,31018.889,31694.592,30343.393,31255.887,-Inf,0
0,1,83,94435.07,94224.52,94533.54,94346.555,94631.055,95360.98,92916.984,95151,57591.83,57384.79,57686.047,57491.586,57861.633,58601.86,56366.594,58205.582,31173.508,31009.16,31244.191,31097.232,31347.168,31909.754,30190.223,31558.914,-Inf,0
0,1,84,94497.71,94309.586,94568.6,94382.19,94588.72,95250.625,93266.05,95163.07,57681.9,57463.75,57750.953,57561.45,57799.27,58582.723,56645.5,58403.254,31247.814,31071.049,31308.357,31139.871,31476.533,31956.324,30518.088,31856.352,-Inf,0
0,1,85,93933.51,93685.03,94039.65,93830.63,94123.56,94791.02,92411.984,94794.47,57241.723,57025.582,57306.23,57100.26,57420.523,58223.25,56149.52,58139.47,30886.729,30702.201,30946.96,30754.982,31156.016,31698.94,30206.264,31768.28,-Inf,0
0,1,86,92794.76,92401.64,92945.15,92604.71,93651.125,94639.67,90487.75,94264.75,56504.574,56177.355,56614.85,56313.598,57026.117,58025.58,55176.42,57657.406,30408.488,30261.736,30486.213,30312.965,30739.977,31557.982,29694.701,31316.43,-Inf,0
0,1,87,92194.54,91706.586,92370.22,91938.586,93440.58,94568.6,90522.62,93531.195,56105.887,55766.223,56235.438,55902.195,56955.457,57976.195,55287.24,57036.426,30189.291,30110.016,30240.314,30150.793,30702.305,31539.56,29803.574,30756.742,-Inf,0
0,1,88,92535.36,92305.46,92560.45,92334.97,93776.414,94698.875,91649.49,93577.37,56582.867,56411.83,56607.758,56433.51,57355.348,58114.58,55853.883,57097.316,30583.082,30479.07,30620.027,30505.047,31178.06,31766.312,30181.53,30890.766,-Inf,0
0,1,89,94301.54,94067.62,94252.49,94001.52,93030.02,94864.016,93746.15,94744.47,57570.28,57415.57,57565.062,57394.56,57021.3,58235.293,57147.24,57959.734,31310.428,31213.87,31317.154,31214.387,31197.621,31946.39,31014.646,31598.344,-Inf,0
0,1,90,94560.17,94313.22,94532.58,94307.09,93795.57,94842.17,93832.55,94872.06,57808.234,57648.17,57809.977,57641.48,57264.207,58207.188,57306.9,58294.984,31510.79,31461.01,31491.746,31441.553,31085.332,31893.299,31162.02,31955.084,-Inf,0
0,1,91,93927.766,93784.84,93873.734,93734.266,92475.2,94216.28,93657.83,94640.25,57394.83,57312.79,57356.55,57265.812,56279.6,57717.63,57236.906,57964.15,31147.943,31097.957,31117.725,31055.422,30302.41,31420.646,31113.17,31542.664,-Inf,0
0,1,92,93368.16,93214.32,93371.23,93227.73,92134.766,93895.77,92614.29,94280.84,56899.113,56753.367,56900.184,56760.73,56016.49,57392.688,56319.22,57610.43,30718.242,30649.523,30718.242,30653.975,30084.764,31134.8,30371.543,31156.223,-Inf,0
0,2,1,89061.44,88911.43,88979.63,88782.69,88829.82,92349.72,89204.93,91921.34,54253.25,54151.668,54208.15,54087.7,53968.99,56216.434,54291.39,55772.914,29151.26,29010.51,29101.17,28942.309,28766.06,30269.809,29229.088,29975.477,0,0
0,2,2,90103.06,90122.8,90065.51,90037.54,88973.31,92926.76,90487.18,91545.66,55152.867,55138.55,55122.89,55091.574,54428.836,56530.54,55498.56,55779.875,29906.033,29896.201,29880.78,29866.498,29306.707,30549.445,30181.219,30131.232,0,0
0,2,3,91079.164,91142.38,91044.87,91105.22,90170.88,92769.664,92083.42,90883.37,55841.438,55891.89,55793.926,55828.99,55013.95,56410.223,56268.63,55638.145,30405.385,30443.367,30358.605,30386.86,29608.594,30441.4,30669.084,30197.156,0,0
0,2,4,92140.516,92162.35,92007.555,92033.805,90771.29,92334.39,92515.24,92587.47,56376.9,56406.477,56277.996,56323.5,55440.742,56277.996,56583.133,56571.758,30642.28,30673.223,30590.223,30609.99,29914.934,30359.227,30902.977,30803.625,0,0
0,2,5,91979.78,91874.6,91815.41,91737.62,90680.1,91494.51,91406.38,93285.97,56097.727,56027.73,56000.027,55939.535,55455.73,55767.83,55867.8,57061.05,30426.082,30372.887,30409.627,30350.844,29966.68,30132.682,30231.932,31027.893,0,0
0,2,6,91407.15,91446.42,91169.97,91242.38,90666.69,91847.97,92341.29,93576.41,55757.79,55754.176,55667.188,55672.94,55447.168,56074.17,56318.28,57113.242,30231.828,30211.854,30185.566,30175.113,29923.316,30381.79,30392.861,30833.533,0,0
0,2,7,92425.77,92293.2,92301.25,92186.11,91207.71,91530.14,92244.16,93686.375,56429.496,56359.234,56356.29,56287.5,55704.527,56073.77,56425.08,57093.57,30569.627,30527.299,30506.807,30464.375,30016.355,30453.094,30563.107,30785.307,0,0
0,2,8,92161.97,91813.1,92161.2,91840.5,91488.95,92488.234,91016.516,93154.734,56220.715,56046.2,56223.395,56045.664,55821.63,56542.85,55598.4,56890.95,30411.594,30298.062,30396.38,30296.2,30073.07,30607.092,30092.008,30724.762,0,0
0,2,9,92116.95,91934.945,91984.375,91778.62,90711.71,93169.68,92180.17,92800.89,56223.93,56049.008,56148.715,55956.934,55320.96,56868.195,56144.7,56681.5,30432.81,30336.977,30407.352,30291.129,29881.09,30830.637,30368.23,30700.234,0,0
