Ix,t,l,g.300.37N.6W,g.300.38N.6W,g.300.37N.5W,g.300.38N.5W,g.300.45N.5E,g.300.35N.5E,g.300.45N.10W,g.300.35N.10W,g.500.37N.6W,g.500.38N.6W,g.500.37N.5W,g.500.38N.5W,g.500.45N.5E,g.500.35N.5E,g.500.45N.10W,g.500.35N.10W,g.700.37N.6W,g.700.38N.6W,g.700.37N.5W,g.700.38N.5W,g.700.45N.5E,g.700.35N.5E,g.700.45N.10W,g.700.35N.10W,trend,Ix.lag1
0,1,1,92171.164,92123.66,92322.7,92284.195,91813.68,93298.62,92628.27,91646.234,56374.758,56332.2,56474.73,56421.465,56356.555,57106.953,56763.94,56210.547,30471.516,30462.098,30540.545,30531.543,30787.064,30986.807,30854.543,30361.09,-Inf,0
0,1,2,91987.25,92157.76,92030.734,92191.28,91689.34,93210.875,92580.38,91771.336,56268.227,56370.207,56320.824,56414.504,56298.07,57040.04,56758.32,55972.457,30392.24,30500.494,30440.158,30543.547,30708.41,30950.791,30798.242,30154.621,-Inf,0
0,1,3,91782.836,91905.83,91785.33,91891.84,91542.21,92331.33,92041.66,91700.266,56029.336,56115.39,56044.19,56117.934,56103.08,56641.35,56368.332,56000.562,30273.95,30338.424,30283.678,30342.875,30560.934,30679.64,30497.7,30215.889,-Inf,0
0,1,4,92113.695,92116.76,92086.68,92094.34,91657.734,92333.82,91421.32,92260.25,56179.227,56174.812,56160.758,56167.72,56103.21,56604.28,55778.535,56328.453,30329.73,30310.482,30318.969,30305.928,30455.475,30765.021,30113.225,30392.24,-Inf,0
0,1,5,92102.77,92021.734,92177.3,92114.84,91884.18,92488.234,90414.19,92157.18,56316.14,56243.734,56339.426,56276.39,56183.11,56465.363,55150.727,56328.72,30480.934,30439.02,30482.176,30437.26,30469.447,30464.479,29732.682,30541.684,-Inf,0
0,1,6,91687.81,91647.77,91719.805,91692.22,92433.82,92741.31,90450.78,92245.69,56256.582,56242.13,56241.19,56236.375,56436.59,56720.848,55364.59,56576.44,30579.77,30577.285,30563.004,30574.803,30614.232,30720.002,30052.992,30726.521,-Inf,0
0,1,7,91849.5,91766.36,91902.95,91827.47,92408.914,92505.86,91918.86,92138.41,56408.215,56368.47,56379.71,56343.707,56534.418,56638.14,56269.43,56447.16,30663.805,30680.055,30657.596,30658.527,30736.354,30686.367,30610.61,30632.344,-Inf,0
0,1,8,91770.766,91864.83,91826.9,91896.82,92404.32,92804.336,92515.24,91589.336,56296.867,56326.176,56287.9,56309.848,56404.47,56749.89,56248.957,56175.348,30577.803,30599.848,30535.06,30528.852,30545.307,30642.59,30309.344,30510.12,-Inf,0
0,1,9,92520.99,92526.55,92546.47,92501.64,91993,93050.13,92697.625,92458.54,56470.582,56498.285,56487.58,56499.625,56077.516,56981.285,56297.805,56425.883,30510.844,30532.162,30517.777,30529.68,30316.38,30803.107,30227.998,30479.795,-Inf,0
0,1,10,93246.31,93473.336,93250.336,93467.4,91281.85,94025.28,93459.734,92912.39,57007.516,57091.695,57043.25,57108.96,55681.906,57672.527,56870.473,56787.766,30895.732,30911.773,30919.742,30930.713,30095.527,31316.016,30639.484,30739.562,-Inf,0
0,1,11,93292.87,93551.88,93258.766,93530.81,93308.766,93809.37,93550.734,93158.76,57198.227,57320.016,57213.75,57329.25,56840.492,57690.46,57255.24,57080.59,31281.863,31327.297,31286.107,31332.059,30607.816,31461.32,31195.861,31132.627,-Inf,0
0,1,12,93317.58,93420.08,93216.62,93341.15,93123.51,93310.49,92669.086,93755.53,57106.55,57173.066,57058.105,57115.117,56781.742,57279.062,56409.82,57273.04,31114.62,31148.357,31094.852,31127.867,30732.111,31207.867,30544.79,31141.32,-Inf,0
0,1,13,93130.02,93016.99,93107.42,92994,92208.91,92847.445,91566.35,93435.98,56940.066,56828.047,56917.312,56820.82,56138.008,56750.29,55561.594,57159.55,30777.957,30690.195,30783.443,30692.68,30294.44,30778.475,30010.975,30931.23,-Inf,0
0,1,14,93155.695,93047.266,93061.25,92933.66,91827.28,93090.75,92290.14,93833.695,56785.49,56665.977,56767.29,56639.21,55929.496,56874.22,55951.715,57155.8,30643.004,30558.242,30637.414,30559.484,30240.418,30809.42,30043.988,30880.416,-Inf,0
0,1,15,94172.984,94159.58,94057.66,94046.55,92685.56,93439.62,93908.99,94717.65,57540.57,57523.84,57459.066,57444.48,56631.582,57273.977,57339.82,57838.48,31204.555,31207.04,31172.266,31172.576,30668.773,31251.23,31162.537,31365.28,-Inf,0
0,1,16,94782.4,94781.83,94710.945,94732.78,93543.836,93636.37,94517.445,95061.34,57948.89,57954.246,57908.477,57910.215,57210.94,57276.652,57875.152,58060.508,31425.615,31481.191,31429.857,31483.88,31186.65,31262.2,31665.201,31339.406,-Inf,0
0,1,17,94827.62,94773.586,94816.12,94780.1,94147.125,93413.18,93841.17,94769.18,57983.02,57953.043,57979.81,57964.82,57633.582,57202.11,57504.57,57965.62,31355.137,31373.455,31376.455,31395.705,31418.682,31101.373,31334.645,31333.195,-Inf,0
0,1,18,94509.21,94468.79,94497.33,94466.68,94312.266,93318.34,94335.26,94827.234,58003.363,57973.652,57964.953,57949.965,57884.92,57190.867,57631.977,58191.4,31425.408,31448.59,31423.338,31449.418,31563.674,31121.863,31382.355,31492.16,-Inf,0
0,1,19,94507.87,94479.32,94423.38,94420.31,93421.8,93570.47,94257.47,94888.34,58049.668,58020.09,58001.355,57983.152,57411.156,57371.406,57822.152,58311.043,31571.953,31599.275,31542.457,31567.193,31332.266,31162.02,31506.443,31704.734,-Inf,0
0,1,20,94698.68,94668.6,94635.65,94604.62,93731.2,93779.09,94039.266,95012.68,58094.77,58083.527,58048.33,58030.26,57211.21,57411.29,57591.023,58280.527,31636.844,31684.346,31620.389,31672.652,30969.834,31247.918,31348.1,31658.162,-Inf,0
0,1,21,94533.35,94505.375,94514.766,94500.78,93643.266,94004.4,93272.75,94624.734,57893.62,57888.4,57866.184,57857.617,57150.984,57543.113,56960.676,57996.67,31429.236,31426.65,31434.102,31434.516,30808.074,31159.95,30879.795,31375.215,-Inf,0
0,1,22,94358.055,94267.055,94363.61,94300,93831.016,93849.984,90985.48,94436.984,57773.305,57705.316,57786.555,57731.28,57312.52,57531.07,55758.996,57832.86,31291.385,31256.611,31336.611,31302.666,31013.404,31272.86,30256.873,31262.406,-Inf,0
0,1,23,94161.68,94013.78,94221.65,94082.18,93367.2,94265.13,92720.62,94050.76,57660.484,57558.906,57689.926,57590.223,57076.707,57668.65,56529.2,57665.703,31220.596,31143.08,31252.574,31168.436,30983.39,31295.525,30596.432,31227.115,-Inf,0
0,1,24,93172.94,93258.96,93266.43,93264.9,92575.016,94308.43,92912.39,93520.84,57206.926,57129.17,57269.023,57163.164,56375.695,57659.95,56722.99,57491.188,31006.78,30939.51,31024.787,30931.748,30487.246,31259.303,30773.715,31197.31,-Inf,0
0,1,25,93829.1,93648.055,93785.04,93591.54,91303.12,94014.55,93071.59,93994.05,57307.57,57186.586,57270.9,57123.15,55699.04,57438.055,56854.812,57534.15,30893.352,30808.074,30858.889,30776.2,30090.25,31174.127,30846.264,31092.99,-Inf,0
0,1,26,93550.35,93384.445,93531,93372.945,91406.38,94156.51,93169.875,93895.38,57181.363,57119.133,57180.293,57102.137,55704.793,57651.652,57223.79,57427.617,30839.328,30793.586,30846.47,30800.105,30108.568,31322.95,31186.857,30942.822,-Inf,0
0,1,27,93713,93559.93,93724.5,93553.414,92411.41,94068,93737.52,93860.9,57455.99,57377.027,57456.793,57367.793,56551.418,57698.76,57390.945,57573.227,31099.924,31102.305,31101.787,31091.852,30623.857,31399.535,31310.324,31147.943,-Inf,0
0,1,28,93044.01,92919.48,93135.58,93008.56,92455.086,94098.08,93378.5,93229.07,57133.32,57058.773,57171.33,57093.305,56311.59,57720.31,57141.348,57264.61,31039.277,31047.04,31058.01,31060.285,30460.03,31393.738,30952.24,31061.32,-Inf,0
0,1,29,93262.984,93125.62,93107.03,92994,92038.98,93810.13,92477.12,93881.59,56872.348,56782.145,56876.895,56790.844,55817.883,57410.35,56360.168,57234.363,30758.812,30741.53,30772.576,30742.562,29878.607,31097.854,30374.543,30833.844,-Inf,0
