Ix,t,l,g.300.41N.1E,g.300.42N.1E,g.300.41N.2E,g.300.42N.2E,g.300.45N.5E,g.300.35N.5E,g.300.45N.10W,g.300.35N.10W,g.500.41N.1E,g.500.42N.1E,g.500.41N.2E,g.500.42N.2E,g.500.45N.5E,g.500.35N.5E,g.500.45N.10W,g.500.35N.10W,g.700.41N.1E,g.700.42N.1E,g.700.41N.2E,g.700.42N.2E,g.700.45N.5E,g.700.35N.5E,g.700.45N.10W,g.700.35N.10W,trend,Ix.lag1
0,10,42,95087.016,95014.98,94934.516,94857.88,94509.98,95143.53,95519.03,95258.86,58186.58,58185.105,58047.66,58103.066,57532.81,58063.855,58683.9,58397.098,31765.691,31786.908,31696.455,31673.895,31163.469,31351.203,32073.168,31811.229,2.19722457733622,0
0,10,43,94752.13,94654.62,94606.15,94508.25,93983.7,94527.22,95012.11,95187.78,58107.617,58071.617,57986.367,57970.84,57721.11,57860.16,58337.406,58309.84,31622.355,31639.121,31582.096,31593.17,31463.598,31297.594,31796.12,31673.895,2.19722457733622,0
0,10,44,94292.73,94194.83,94212.836,94157.27,94457.67,94254.79,94172.22,95014.79,57905.53,57892.016,57875.82,57863.105,57835.805,57675.07,57549.54,58023.57,31494.541,31480.57,31486.572,31468.771,31461.32,31421.785,31157.05,31472.082,2.19722457733622,0
0,10,45,94556.336,94487.37,94475.3,94412.266,94351.73,94284.3,93645.76,94885.86,57890.81,57860.562,57862.305,57829.914,57809.84,57770.36,56975.13,58032.137,31481.914,31466.908,31472.91,31464.63,31458.836,31453.352,30916.639,31437.621,2.19722457733622,0
0,10,46,94741.59,94676.65,94712.28,94657.69,94428.17,94632.78,93664.15,94776.27,58084.598,58070.414,58034.145,58037.355,57902.184,57939.656,57277.86,58032.938,31744.062,31745.82,31703.078,31725.744,31650.297,31578.99,31100.338,31494.023,2.19722457733622,0
0,10,47,94991.23,94932.22,94967.66,94910.76,94612.28,94724.734,94188.695,94937.195,58347.176,58330.582,58312.65,58307.16,58135.855,58032.402,57761.66,58372.336,31999.793,32008.486,31962.018,31998.033,31903.027,31696.248,31509.03,31990.79,2.19722457733622,0
0,10,48,94690.06,94589.09,94695.04,94581.055,94183.52,94727.61,94896.01,94850.6,58230.61,58223.383,58218.7,58228.47,57924.668,57950.23,58040.97,58339.684,31956.43,31962.225,31931.486,31942.146,31711.46,31559.225,31641.914,31995.445,2.19722457733622,0
0,10,49,94816.31,94873.79,94786.81,94883.17,94948.31,94842.17,94241.766,94623.2,58231.547,58236.766,58225.12,58242.387,58113.64,57990.78,57942.336,58028.523,31909.03,31894.54,31885.123,31866.805,31610.35,31598.861,31693.867,31634.049,2.19722457733622,0
0,10,50,94773.78,94769.18,94787.19,94803.28,94734.695,95065.75,94405.18,94747.73,58191.26,58163.156,58169.18,58161.152,58008.45,58013.668,58062.516,58110.965,31849.21,31828.512,31798.5,31778.008,31546.805,31626.287,31871.254,31589.236,2.19722457733622,0
1,10,51,94185.82,94083.9,94134.29,94037.34,93755.914,94608.445,94195.4,94759.8,57752.426,57698.36,57705.85,57635.59,57398.844,57705.85,57881.44,58036.418,31477.568,31438.24,31407.504,31384.32,31227.53,31360.31,31722.535,31510.271,2.19722457733622,0
0,10,52,93807.26,93655.72,93745.766,93609.74,93837.336,94353.836,93489.234,94555.766,57411.69,57311.45,57352.67,57243.46,57253.234,57634.92,57375.152,57819.477,31231.67,31173.715,31221.217,31150.22,31114.93,31299.664,31298.422,31387.219,2.19722457733622,1
0,10,53,93985.234,93886.19,93971.25,93874.31,93776.8,94519.17,92952.81,93919.336,57499.75,57415.438,57462.95,57390.277,57310.246,57719.773,56767.29,57674.938,31294.697,31233.947,31271.617,31214.697,31187.168,31407.4,30914.361,31425.201,2.19722457733622,0
0,10,54,94166.664,94101.14,94256.7,94185.25,94159.195,94779.72,92729.625,94218.195,57583.934,57513.67,57595.71,57551.945,57509.656,57819.477,56770.633,57835.137,31367.555,31320.053,31369.314,31332.059,31266.34,31497.543,30888.385,31678.861,2.19722457733622,0
0,10,55,93548.44,93403.02,93576.984,93453.03,93677.37,94694.85,94446.945,94908.84,57450.1,57320.816,57463.082,57363.91,57286.824,57903.39,57592.9,58178.816,31392.395,31316.12,31392.084,31324.605,31177.646,31549.6,31226.598,31717.154,2.19722457733622,0
0,10,56,93875.46,93733.5,93626.02,93440.58,93259.914,94424.914,94045.01,95096.016,57374.22,57243.195,57293.65,57132.918,57169.188,57842.9,57153.93,58111.9,31248.953,31140.7,31230.531,31128.695,31121.76,31547.012,31028.514,31490.195,2.19722457733622,0
0,10,57,94136.78,93932.17,94028.73,93810.71,93416.82,94892.18,94569.17,95484.16,57402.992,57337.68,57347.184,57273.707,57209.47,57882.645,57375.152,58303.95,31271.824,31206.625,31266.133,31199.07,31203.83,31556.844,30964.555,31541.32,2.19722457733622,0
0,10,58,94809.23,94795.625,94626.266,94648.1,94267.24,94471.66,92971.78,95502.74,57657.004,57629.3,57572.02,57585.27,57473.79,57684.305,56383.055,58273.836,31245.848,31193.377,31218.422,31179.924,31210.35,31353.895,30251.387,31581.164,2.19722457733622,0
0,10,59,94235.63,93842.7,94105.164,93743.66,93009.71,94983.18,94139.65,95592.59,57360.832,57140.547,57265.277,57058.773,56531.074,57788.027,57118.598,58261.39,31098.475,30978.941,31050.453,30969.213,30645.695,31259.2,30990.22,31535.73,2.19722457733622,0
0,10,60,94118.195,93884.66,93959.18,93708.21,92285.734,94701.17,94436.22,95094.3,57245.336,57122.88,57157.14,57001.63,56169.324,57740.113,57352.402,57971.11,30862.719,30802.28,30800.002,30726.21,30309.55,31236.016,30864.271,31423.234,2.19722457733622,0
0,10,61,94547.52,94445.984,94436.984,94315.14,93339.61,94929.16,93033.086,94470.125,57385.594,57295.39,57297.797,57228.875,56786.83,57739.312,56530.805,57736.902,30818.217,30757.984,30765.229,30708.203,30536.51,31087.71,30351.982,31413.713,2.19722457733622,0
0,10,62,93807.45,93637.52,93860.9,93711.85,93450.92,94724.93,91009.42,94542.35,57121.543,56986.773,57148.574,57020.5,56759.258,57732.62,55619.008,57674.27,30873.275,30771.748,30872.758,30778.268,30537.752,31197.518,30050.197,31153.223,2.19722457733622,0
0,10,63,93299.57,93077.53,93380.99,93139.03,92851.66,94595.99,92693.984,94963.64,56889.344,56795.527,56955.59,56860.03,56630.11,57814.125,56110.84,57682.836,30675.707,30617.959,30723.729,30643.004,30621.994,31357,30179.77,31043.727,2.19722457733622,0
0,10,64,94123.37,93983.516,94117.43,93975.85,93087.875,94737.95,93244.016,94902.52,57330.188,57193.14,57321.22,57186.45,56766.22,57844.906,56582.734,57800.203,30965.693,30888.385,30963.416,30888.902,30730.455,31427.375,30295.164,31237.361,2.19722457733622,0
0,10,65,94884.516,94777.61,94869.57,94766.12,94172.6,94926.47,93240.56,94964.02,57859.625,57786.957,57856.95,57797.395,57493.594,58160.617,56701.176,57859.36,31438.447,31394.877,31430.893,31386.701,31202.174,31602.38,30657.7,31307.943,2.19722457733622,0
0,10,66,94622.05,94391.58,94626.07,94407.09,94065.125,95198.7,93064.695,95166.14,57862.703,57771.566,57861.234,57772.77,57540.57,58275.043,57012.2,58087.273,31585.201,31559.225,31572.264,31557.465,31355.033,31618.525,30993.533,31465.459,2.19722457733622,0
0,10,67,93810.33,93695.375,93890.79,93740.78,93819.33,95010.766,94399.24,95188.74,57598.92,57546.727,57564.258,57523.977,57577.64,58014.47,57551.41,58221.242,31500.129,31461.424,31457.697,31443.623,31458.111,31534.902,31186.857,31579.922,2.19722457733622,0
0,10,68,94039.836,94153.83,93943.664,94055.164,94125.664,93919.72,94022.79,94819.19,57575.234,57629.97,57517.953,57586.477,57645.63,57434.44,57230.883,58045.387,31352.135,31369.107,31317.672,31351.617,31361.45,31162.434,30960.416,31400.156,2.19722457733622,0
0,10,69,94568.02,94568.984,94533.92,94541.97,94298.85,94190.42,93073.89,94775.89,57821.617,57836.875,57784.145,57806.9,57599.457,57561.984,56732.355,57868.19,31343.234,31338.992,31320.777,31324.502,31160.26,31248.021,30737.7,31296.457,2.19722457733622,0
0,10,70,94168.77,94087.734,94181.61,94109.766,93826.61,94555.766,93366.24,94921.11,57516.75,57453.98,57549.27,57486.504,57240.785,57795.52,56724.996,57881.574,31146.6,31125.072,31122.07,31103.133,30869.342,31292.834,30657.389,31260.13,2.19722457733622,0
0,10,71,93586.18,93534.26,93525.64,93540.77,93255.125,94089.65,93869.14,94942.18,57079.652,57020.363,57057.836,57005.91,56843.17,57523.574,57060.113,57833.395,30944.582,30864.375,30935.887,30830.842,30719.588,31184.58,30691.645,31036.379,2.19722457733622,0
0,10,72,93899.984,93761.47,93854.01,93733.5,93063.93,94182.56,92305.46,94342.53,57120.07,57018.758,57119.133,57013.805,56625.023,57421.86,56106.56,57468.3,30894.904,30820.701,30885.486,30806.936,30559.898,31076.637,30166.938,30844.193,2.19722457733622,0
0,10,73,93890.41,93674.875,93904.77,93686.375,93248.805,94810.375,92652.23,93959.76,57328.715,57152.457,57361.504,57202.645,56761.668,57936.18,56275.723,57285.484,30994.568,30915.81,31017.232,30940.545,30680.777,31401.295,30201.814,30814.076,2.19722457733622,0
0,10,74,94221.836,94070.875,94298.85,94143.29,93645.375,95123.22,92278.836,93837.336,57703.043,57537.36,57758.047,57621.004,57237.04,58275.043,56006.316,57234.766,31236.43,31138.527,31291.695,31196.69,31064.012,31725.02,30055.994,30837.984,2.19722457733622,0
0,10,75,94053.44,93762.43,94208.05,93964.93,93538.48,95350.055,91997.59,94859.03,57534.95,57305.16,57611.902,57408.477,57034.684,58363.906,55879.71,57702.508,31126.936,30960.727,31174.23,31014.957,30826.393,31821.682,29968.23,31064.736,2.19722457733622,0
0,10,76,93973.555,93650.55,94029.11,93771.625,93028.1,95243.15,92416.58,94983.18,57128.902,56877.7,57179.625,56942.207,56434.18,58166.906,56200.91,57829.65,30683.158,30545.617,30731.904,30570.455,30370.404,31611.902,30149.137,31081.191,2.19722457733622,0
0,10,77,93594.8,93206.27,93526.21,93122.17,91750.266,94698.68,94259.77,95034.33,56927.082,56685.383,56878.902,56627.7,55908.62,57897.902,57153.66,57935.645,30605.436,30499.666,30559.174,30473.379,30057.959,31311.67,30747.428,31158.707,2.19722457733622,0
0,10,78,93956.695,93721.24,93803.234,93570.66,91986.29,94725.31,94575.305,95068.81,57153.797,57023.04,57015.547,56840.76,56188.73,57687.785,57907.54,58039.496,30810.041,30792.965,30745.979,30736.25,30371.75,31086.469,31435.55,31231.049,2.19722457733622,0
0,10,79,94168.96,94109.38,94016.85,93949.8,93177.92,94238.31,94757.305,94893.9,57461.875,57427.348,57344.105,57294.184,56853.207,57557.97,58014.605,57971.645,31053.87,31073.637,31005.643,31015.887,30841.916,31068.357,31646.158,31215.111,2.19722457733622,0
0,10,80,94301.34,94263.8,94188.89,94141.375,93576.41,94270.31,94126.81,94594.27,57618.06,57607.49,57559.574,57552.48,57223.79,57605.746,57650.848,57803.016,31146.186,31170.506,31109.756,31141.424,31080.674,31222.666,31409.988,31090.195,2.19722457733622,0
0,10,81,94299.234,94115.125,94269.16,94086.77,93226.195,94426.26,93900.18,94519.74,57633.047,57542.043,57602.8,57517.016,56944.75,57726.062,57315.598,57699.832,31124.14,31099.717,31115.965,31085.434,30859.717,31328.643,31072.705,31127.143,2.19722457733622,0
0,10,82,93675.07,93533.49,93683.5,93542.11,92620.04,94298.47,93210.1,94433.15,57266.082,57165.84,57283.08,57186.586,56419.992,57744.53,56843.973,57815.594,30956.586,30893.041,30952.033,30869.031,30436.535,31340.543,30792.861,31298.111,2.19722457733622,0
0,10,83,93020.055,92840.55,92979.445,92829.055,91863.49,93946.54,92619.46,94337.555,56750.83,56601.336,56745.07,56563.863,55819.086,57481.816,56512.336,57619.53,30685.953,30568.488,30669.705,30542.926,30004.453,31192.445,30522.021,31180.959,2.19722457733622,0
0,10,84,92563.33,92361.79,92525.4,92342.44,91233.38,93606.29,93309.92,94186.4,56350.266,56184.047,56324.168,56163.168,55308.25,57365.52,56679.76,57420.79,30331.387,30222.617,30320.418,30199.848,29609.629,31046.832,30597.88,30972.627,2.19722457733622,0
0,10,85,91225.914,90829.53,91229.36,90813.44,89676.03,93426.016,94100.95,94052.87,55585.816,55489.59,55558.65,55450.645,54859.105,57125.824,57239.582,57220.043,30040.883,30059.408,30016.666,30029.396,29665.205,30752.705,30933.197,30799.898,2.19722457733622,0
0,10,86,93036.73,92931.74,92672.15,92570.23,91642.21,93332.14,94950.23,94418.78,56487.043,56444.75,56294.055,56223.793,55628.508,56966.965,57993.06,57550.207,30561.658,30526.47,30465.203,30430.43,30046.473,30745.46,31600.414,31019.2,2.19722457733622,0
0,10,87,93692.695,93507.24,93476.78,93245.164,91897.78,94116.664,95009.234,95012.68,57037.496,57022.24,56865.254,56826.44,55757.656,57303.688,58152.99,57966.69,30775.578,30686.057,30671.05,30572.318,29940.496,30868.514,31665.512,31326.572,2.19722457733622,0
0,10,88,93870.484,93692.12,93722.58,93460.5,91676.125,94138.12,94750.6,94791.984,57029.465,56937.387,56891.887,56823.633,55578.723,57250.69,57890.406,57947.957,30696.717,30669.498,30645.488,30576.457,29843.523,30837.26,31423.752,31218.732,2.19722457733622,0
0,10,89,93826.23,93688.09,93768.75,93597.09,92256.23,94297.13,94154.21,94521.664,57092.098,57008.05,57012.6,56916.11,55890.55,57427.617,57577.508,57686.582,30657.389,30628.928,30608.852,30565.902,29884.402,30908.36,31201.139,31021.166,2.19722457733622,0
0,10,90,92748.586,92462.18,92706.055,92419.65,90974.555,93732.164,93541.54,94311.12,56574.168,56409.152,56530.67,56344.11,55235.176,57186.184,57111.37,57513.67,30481.969,30377.234,30430.533,30358.295,29763.006,30922.02,30891.49,30936.715,2.19722457733622,0
0,10,91,91834.37,91485.31,91863.3,91468.836,90642.74,93505.33,93141.33,93634.836,56019.566,55778,56009.53,55768.766,55562.26,57050.074,56751.496,57201.574,30247.662,30213.406,30239.9,30190.12,30158.865,30861.373,30716.586,30839.121,2.19722457733622,0
0,10,92,92373.86,92120.78,92490.336,92251.82,91464.81,93833.89,93004.734,93126.38,56378.906,56286.695,56416.38,56324.973,56161.16,57512.867,56821.223,56652.19,30565.074,30541.58,30560.623,30539.305,30637.31,31283.623,30817.078,30412.836,2.19722457733622,0
0,11,1,93527.74,93547.29,93432.72,93455.33,92936.336,93245.36,93944.81,93032.32,57387.734,57405.4,57327.91,57342.23,57049.94,57168.65,57690.46,56966.965,31308.771,31330.195,31271.203,31295.732,31118.76,31218.525,31524.037,31030.273,2.30258509299405,0
0,11,2,93302.26,93226.77,93188.836,93123.32,92494.74,93346.32,93801.9,93569.32,57338.484,57337.95,57298.47,57276.387,56841.164,57266.215,57629.97,57192.473,31318.914,31327.607,31285.383,31297.594,31013.818,31216.664,31407.4,31072.912,2.30258509299405,0
0,11,3,92693.414,92623.87,92598.39,92532.484,92056.02,92830.01,92455.85,93100.52,56741.324,56690.6,56667.047,56623.55,56444.35,56848.12,56521.305,56815.867,30776.51,30732.318,30763.986,30726.521,30689.988,30869.238,30631.309,30553.275,2.30258509299405,0
0,11,4,92238.22,92119.63,92225.58,92092.62,91362.695,92900.125,90670.14,92145.69,56209.875,56124.625,56200.64,56100.535,55659.56,56789.77,55127.574,55919.863,30275.709,30225.72,30279.537,30214.234,29955.709,30692.473,29469.5,29779.979,2.30258509299405,0
0,11,5,92617.55,92495.51,92685.945,92567.93,91780.53,93527.555,90803.09,89722.586,56290.71,56230.484,56405.67,56317.746,55878.91,57220.98,54853.754,54475.68,30080.729,30060.754,30180.287,30141.996,30075.967,30916.225,29300.807,29196.486,2.30258509299405,0
0,11,6,90756.16,90672.24,91135.68,91084.72,92093.195,93509.734,90669.75,91073.22,55328.59,55250.836,55503.777,55428.832,56068.15,57027.324,55053.03,55311.594,29625.152,29576.408,29712.398,29652.889,29907.17,30622.201,29329.164,29731.129,2.30258509299405,0
0,11,7,91103.68,91028.2,91274.766,91172.84,91013.26,92997.836,91426.69,91559.26,55435.12,55383.33,55555.3,55495.344,55603.883,56726.336,55386.81,55641.758,29777.598,29762.592,29842.385,29805.334,29954.363,30454.129,29583.135,29803.574,2.30258509299405,0
0,11,8,90681.055,90845.05,90676.46,90875.51,91683.59,92775.984,91263.08,92493.59,55200.914,55297.676,55246.418,55322.703,55810.656,56506.18,55412.906,56196.76,29616.77,29680.004,29685.8,29711.777,30030.533,30336.562,29616.047,30139.305,2.30258509299405,0
0,11,9,91892.99,91617.5,91817.89,91549.49,91151.38,93368.35,91240.85,92587.47,55959.344,55866.33,55957.6,55865.527,55639.75,56978.34,55450.38,56372.348,30159.383,30102.875,30158.865,30111.361,30040.572,30737.078,29699.875,30285.125,2.30258509299405,0
0,11,10,93050.9,92922.35,93081.94,92951.85,92338.8,94116.85,91591.445,92456.43,56888.67,56760.863,56878.1,56743.598,56341.434,57648.438,55947.7,56566.137,30866.03,30822.77,30857.75,30808.074,30520.572,31349.547,30224.582,30627.584,2.30258509299405,0
0,11,11,92963.92,92876.375,93042.47,92930.016,92549.92,94285.445,91644.516,93560.51,56915.707,56875.156,56962.684,56896.973,56668.25,57739.176,55868.74,57209.47,31010.195,30969.938,31015.473,30968.178,30736.664,31518.965,30293.922,31034.723,2.30258509299405,0
0,11,12,92918.52,92795.52,92942.47,92839.016,92346.46,93857.45,90748.49,93085.96,56834.74,56747.21,56814.934,56732.492,56491.19,57476.734,55504.445,56994.938,30897.596,30846.781,30874.309,30826.082,30627.377,31281.553,30187.326,30941.373,2.30258509299405,0
0,11,13,92262.55,92112.16,92457.58,92311.98,92271.555,93450.54,89676.984,92658.55,56383.59,56282.816,56486.64,56381.316,56296.332,57292.043,54717.78,56577.38,30529.99,30495.217,30599.227,30531.955,30431.982,31091.748,29591.207,30538.994,2.30258509299405,0
0,11,14,92223.66,91988.21,92319.64,92100.664,91866.74,93439.234,89569.7,92422.71,56191.273,56043.254,56270.77,56147.242,56040.445,57102,54678.3,56393.76,30293.51,30265.463,30348.256,30302.203,30255.734,30849.988,29460.496,30346.703,2.30258509299405,0
0,11,15,92438.23,92303.74,92549.34,92413.32,92267.336,93963.78,89707.83,92295.31,56417.45,56324.305,56527.06,56442.21,56440.066,57373.28,54752.977,56222.723,30447.195,30428.463,30523.158,30494.7,30547.17,31008.953,29469.707,30269.912,2.30258509299405,0
0,11,16,92301.44,92120.97,92516.97,92319.45,92396.84,94140.8,90030.836,91816.36,56236.375,56150.188,56360.973,56283.887,56376.9,57499.887,54995.883,56149.383,30395.553,30373.508,30483.521,30443.574,30481.244,30984.012,29676.797,30407.766,2.30258509299405,0
0,11,17,91461.74,91374.766,91672.29,91515.39,91732.83,93862.24,90190.805,91733.41,56025.992,55907.816,56116.06,55988.516,55951.98,57163.03,55042.324,56107.76,30266.291,30218.27,30317.209,30261.012,30139.512,30863.236,29674.727,30530.508,2.30258509299405,0
0,11,18,90973.22,91014.79,90960.19,91000.23,91106.75,93462.8,91389.71,93018.336,55684.316,55646.31,55640.555,55585.01,55490.26,57030.535,55900.992,56986.504,30190.637,30121.09,30098.84,30050.094,29832.553,30903.39,30294.129,31048.074,2.30258509299405,0
0,11,19,91591.445,91457.914,91582.44,91407.336,91433.39,93682.92,91768.47,93508.97,56144.566,56052.49,56109.234,55999.492,55774.52,57323.496,56244.27,57280.535,30576.768,30506.496,30528.541,30471.309,30101.84,31225.77,30627.996,31159.742,2.30258509299405,0
0,11,20,92311.98,92290.52,92316.96,92290.91,92311.98,93817.03,92332.48,93439.43,56695.555,56645.367,56679.63,56626.094,56489.85,57454.785,56583.805,57307.836,30952.861,30918.605,30929.16,30907.117,30740.39,31383.908,30914.361,31185.408,2.30258509299405,0
0,11,21,92940.555,92866.6,92900.51,92837.484,92717.555,93796.15,92293.97,93817.984,57093.035,57038.297,57076.574,57035.086,56928.29,57617.793,56430.03,57516.348,31104.58,31055.318,31069.6,31041.14,31097.854,31459.56,30691.334,31291.592,2.30258509299405,0
0,11,22,92805.875,92717.74,92814.3,92733.836,92571.76,93769.33,91809.27,93271.22,56957.195,56887.336,56955.855,56903.664,56827.38,57545.92,55966.836,57228.07,31105.098,31061.838,31090.61,31054.076,31028.824,31394.773,30286.057,31124.865,2.30258509299405,0
0,11,23,92743.8,92731.92,92712.95,92715.83,92612.95,93625.836,93311.836,93249.95,56861.64,56833.402,56861.906,56834.87,56728.477,57311.984,56938.46,57042.98,31055.318,31049.006,31052.73,31040.83,30956.482,30957.828,30914.258,30918.81,2.30258509299405,0
0,11,24,93436.17,93452.836,93348.234,93358.195,93122.17,93768.18,93703.234,93103.78,57178.152,57134.39,57129.035,57098.656,56882.652,57463.348,57026.387,57059.844,31142.459,31113.791,31125.28,31090.713,30889.006,31157.982,30938.992,30948.514,2.30258509299405,0
0,11,25,93972.4,94000.375,93981.41,94018.766,93930.26,94530.28,93239.23,93372.375,57572.957,57563.457,57589.555,57582.46,57472.72,58106.28,56934.98,57093.305,31354.205,31355.861,31354.93,31362.174,31262.613,31593.377,30869.445,30947.375,2.30258509299405,0
0,11,26,93235.2,93238.266,93340.19,93332.336,93665.3,94697.73,93032.7,93749.21,57277.723,57242.926,57326.707,57297.934,57396.97,58098.117,56731.42,57495.6,31212.938,31201.139,31230.945,31215.629,31234.879,31573.713,30597.156,31196.69,2.30258509299405,0
0,11,27,93534.45,93453.03,93512.99,93442.49,93147.46,94244.445,91050.04,94164.94,57200.77,57112.31,57201.305,57122.746,57002.566,57907.805,55615.258,57761.797,31102.408,31048.488,31109.963,31054.904,30971.695,31489.16,30044.713,31412.988,2.30258509299405,0
0,11,28,93575.64,93357.234,93522.766,93340.19,92069.63,94338.7,93308.766,94190.23,57267.418,57069.08,57253.098,57061.45,56360.168,57847.45,56936.85,57993.86,31108.514,31040.727,31115.033,31025.719,30687.506,31416.715,30964.969,31721.293,2.30258509299405,0
0,11,29,93528.89,93504.375,93487.516,93458.97,92789.97,94054.4,93695.95,93983.516,57226.062,57143.758,57191,57123.816,56595.312,57667.844,57292.848,57772.234,31124.14,31033.895,31097.336,30998.604,30621.373,31373.87,31185.822,31621.32,2.30258509299405,0
0,11,30,93235.97,93066.42,93121.41,92941.51,91756.4,94004.016,94395.03,93883.51,56976.066,56815.332,56922.53,56746.008,55711.082,57498.816,57349.594,57605.08,30789.756,30682.537,30751.566,30621.58,29947.016,31180.027,31006.78,31370.04,2.30258509299405,0
0,11,31,94419.93,94315.52,94374.914,94269.92,93512.42,94476.445,94327.016,94245.98,57436.582,57349.594,57391.883,57306.766,56669.32,57764.875,57307.57,57878.363,30927.297,30814.594,30895.836,30764.09,30244.35,31323.777,30878.76,31588.098,2.30258509299405,0
0,11,32,94225.09,94015.125,94219.54,94006.5,92923.12,94626.65,93811.48,94777.04,57343.97,57180.43,57338.75,57142.688,56338.223,57974.99,57191.402,58271.965,30942.822,30812.318,30909.91,30774.336,30210.611,31348.824,30930.402,31810.814,2.30258509299405,0
0,11,33,93473.53,93267.01,93416.055,93230.03,92356.42,93895,93741.93,94734.51,56888.273,56737.844,56852.004,56683.105,55928.562,57418.78,57231.55,58377.56,30686.367,30571.18,30623.34,30539.926,30019.15,31131.592,31093.094,31891.643,2.30258509299405,0
0,11,34,93629.664,93475.63,93486.94,93354.555,92611.03,93733.695,94153.63,94417.445,57156.605,57084.203,57049.94,56990.387,56386.668,57198.36,57575.633,58129.7,30784.168,30802.176,30722.9,30738.424,30381.89,30932.68,31381.424,31750.893,2.30258509299405,0
0,11,35,94147.125,94125.28,94069.53,94059.766,93597.86,93909.18,93423.14,94714.97,57598.92,57576.84,57533.344,57518.62,57243.195,57479.676,57381.445,58030.13,31352.445,31353.273,31302.252,31307.943,31079.95,31053.766,31139.25,31568.021,2.30258509299405,0
0,11,36,94494.266,94384.11,94441.195,94345.984,94012.445,94454.23,92612.95,94686.23,57911.688,57859.625,57865.65,57826.168,57546.594,57829.914,56582.598,57928.418,31455.523,31421.06,31418.785,31385.252,31234.773,31290.04,30536.82,31502.096,2.30258509299405,0
0,11,37,93321.22,93183.28,93508.78,93347.66,93359.16,94779.15,91455.234,94350.77,57184.043,57061.85,57287.36,57179.625,57126.63,57891.613,55711.617,57650.312,31006.469,30934.75,31052.73,30975.732,30886.729,31293.248,30099.46,31238.5,2.30258509299405,0
0,11,38,92968.91,92698.97,92966.414,92705.87,92109.86,94346.37,92341.87,94509.016,56532.547,56385.062,56578.45,56427.22,56211.75,57656.203,55680.035,57573.76,30473.068,30413.871,30488.592,30448.645,30380.857,31244.812,29639.332,31128.592,2.30258509299405,0
0,11,39,94172.03,93911.86,94074.9,93813.97,92626.36,94768.99,93478.89,94928,57144.562,56949.434,57090.09,56898.844,56235.57,57875.82,56532.41,57891.88,30707.48,30647.246,30713.275,30677.777,30442.021,31399.018,30255.527,31226.703,2.30258509299405,0
0,11,40,94817.84,94656.73,94844.86,94691.4,94331.805,95387.22,93476.4,94534.305,57850.39,57753.9,57867.39,57780.4,57494.934,58317.734,56960.94,57815.996,31290.764,31246.469,31302.252,31245.227,31031.205,31630.945,30842.02,31260.027,2.30258509299405,0
0,11,41,94359.01,94221.266,94404.03,94274.91,93975.85,95086.055,93520.66,94550.4,57842.094,57719.1,57857.082,57750.555,57513.27,58253.496,57213.082,57823.758,31564.812,31508.512,31561.293,31503.027,31303.287,31700.8,31152.498,31369.729,2.30258509299405,0
0,11,42,94174.33,94109.766,94147.89,94095.78,93723.34,94899.266,93703.805,95070.34,57789.766,57702.24,57792.44,57701.438,57470.44,58110.16,57435.51,58089.28,31593.48,31535.938,31586.441,31505.408,31300.389,31707.219,31341.889,31533.455,2.30258509299405,0
0,11,43,94042.52,93945.96,94015.89,93919.52,93508.97,94546.95,92690.92,95234.53,57649.645,57567.87,57605.613,57536.152,57268.89,57997.473,56857.89,58292.44,31433.791,31393.223,31417.75,31371.799,31144.219,31596.48,30999.742,31613.246,2.30258509299405,0
0,11,44,93601.31,93473.336,93635.22,93516.25,93266.81,94810.76,94526.836,95096.21,57208.266,57117.125,57231.55,57133.32,56887.87,57952.37,57585.137,58156.066,31032.86,30984.84,31047.557,30992.809,30770.299,31332.885,31242.64,31534.594,2.30258509299405,0
0,11,45,93899.8,93517.78,93779.29,93381.375,91536.84,94110.336,94660.37,94987.39,56998.953,56755.645,56936.184,56665.977,55049.684,57222.72,57696.754,57938.723,30575.836,30430.844,30482.28,30378.062,29513.277,30702.615,31235.086,31391.566,2.30258509299405,0
0,11,46,93224.28,93009.91,92697.82,92348.375,90901.375,94250.38,94713.81,95061.34,56569.75,56481.02,56350.934,56252.035,55427.227,57375.42,57938.99,57995.2,30632.758,30591.465,30540.34,30485.902,29885.541,30782.305,31450.557,31490.195,2.30258509299405,0
0,11,47,93984.664,93827.57,93778.14,93630.625,92580.19,94498.09,94507.68,95266.72,57301.547,57233.83,57173.87,57087.816,56254.31,57591.293,57946.082,58124.883,30946.443,30930.402,30864.893,30830.324,30293.096,30974.283,31535.316,31602.795,2.30258509299405,0
0,11,48,93807.26,93630.81,93730.24,93549.77,92725.22,94581.82,93481.19,95103.3,57262.47,57172.934,57206.926,57124.887,56665.977,57730.21,57302.883,57922.125,31000.777,30987.738,30961.244,30940.234,30646.004,31147.012,31235.293,31443.52,2.30258509299405,0
0,11,49,93000.9,92771,93014.5,92784.03,92115.03,94461.51,93613.95,94142.91,56710.14,56576.31,56695.418,56552.62,56115.926,57478.34,56831.395,57211.88,30645.695,30545.41,30638.656,30528.127,30140.443,30993.12,30615.164,30852.887,2.30258509299405,0
0,11,50,93302.06,93198.61,93283.09,93177.16,92256.99,94579.13,93142.09,93921.63,56626.766,56477.273,56655.54,56477.81,55852.277,57674.938,56412.23,57022.504,30511.568,30386.135,30529.37,30388.102,29906.344,31235.602,30047.816,30625.824,2.30258509299405,0
