Ix,t,l,g.300.42N.9W,g.300.43N.9W,g.300.42N.8W,g.300.43N.8W,g.300.45N.5E,g.300.35N.5E,g.300.45N.10W,g.300.35N.10W,g.500.42N.9W,g.500.43N.9W,g.500.42N.8W,g.500.43N.8W,g.500.45N.5E,g.500.35N.5E,g.500.45N.10W,g.500.35N.10W,g.700.42N.9W,g.700.43N.9W,g.700.42N.8W,g.700.43N.8W,g.700.45N.5E,g.700.35N.5E,g.700.45N.10W,g.700.35N.10W,trend,Ix.lag1
0,1,23,93495.75,93297.66,93434.64,93205.125,93367.2,94265.13,92720.62,94050.76,57115.387,56960.406,57082.73,56900.45,57076.707,57668.65,56529.2,57665.703,30886.107,30788.72,30846.057,30736.56,30983.39,31295.525,30596.432,31227.115,-Inf,0
0,1,24,93353.02,93092.48,93173.9,92809.89,92575.016,94308.43,92912.39,93520.84,56944.75,56755.91,56788.03,56549.676,56375.695,57659.95,56722.99,57491.188,30839.227,30778.475,30723.004,30648.488,30487.246,31259.303,30773.715,31197.31,-Inf,0
0,1,25,93210.484,93074.66,93052.625,92904.53,91303.12,94014.55,93071.59,93994.05,56935.65,56819.082,56773.844,56619.402,55699.04,57438.055,56854.812,57534.15,30812.73,30755.914,30710.377,30647.04,30090.25,31174.127,30846.264,31092.99,-Inf,0
0,1,26,93027.914,92950.516,92998.02,92916.414,91406.38,94156.51,93169.875,93895.38,57120.605,57133.32,57059.31,57073.9,55704.793,57651.652,57223.79,57427.617,30950.584,31024.477,30929.885,30969.316,30108.568,31322.95,31186.857,30942.822,-Inf,0
0,1,27,93377.35,93427.93,93262.02,93306.47,92411.41,94068,93737.52,93860.9,57275.984,57274.78,57201.977,57199.03,56551.418,57698.76,57390.945,57573.227,31101.062,31156.326,31075.604,31123.312,30623.857,31399.535,31310.324,31147.943,-Inf,0
0,1,28,93261.445,93334.055,93217.96,93303.59,92455.086,94098.08,93378.5,93229.07,57025.582,57060.246,57016.617,57048.066,56311.59,57720.31,57141.348,57264.61,30897.492,30899.562,30934.232,30914.05,30460.03,31393.738,30952.24,31061.32,-Inf,0
0,1,29,92473.09,92443.98,92605.09,92584.59,92038.98,93810.13,92477.12,93881.59,56327.113,56323.098,56439.133,56416.65,55817.883,57410.35,56360.168,57234.363,30365.021,30396.277,30442.021,30458.27,29878.607,31097.854,30374.543,30833.844,-Inf,0
0,1,30,90916.32,90664.77,91277.83,90946.2,91967.33,94297.7,91079.164,93577.17,55402.6,55271.58,55576.848,55453.59,55815.605,57693.81,55417.32,57050.344,29804.61,29729.371,29869.396,29809.268,29850.25,31256.922,29785.566,30683.469,-Inf,0
0,1,31,90956.36,90785.85,91200.81,90986.82,91959.28,94724.35,90779.336,93281.375,55304.633,55292.188,55393.633,55345.453,55949.973,57991.85,55395.64,56713.62,29858.322,29852.63,29919.072,29904.584,30163.832,31367.865,29924.145,30478.14,-Inf,0
0,1,32,90850.6,90892.56,90873.98,90847.16,91607.16,94784.125,91380.13,93169.11,55485.04,55530.945,55484.24,55496.684,55763.277,57908.207,55813.734,56570.42,29995.45,30006.73,30000.418,29992.139,29949.396,31189.963,30130.922,30414.182,-Inf,0
0,1,33,92546.28,92553.37,92371.37,92390.336,90818.23,94679.91,92580.766,93353.41,56498.418,56486.105,56387.605,56397.91,55402.867,57670.12,56446.625,56898.176,30561.762,30560.52,30522.746,30515.19,29806.783,31005.021,30550.273,30690.713,-Inf,0
0,1,34,93308.195,93183.664,93182.33,93024.84,91926.33,94232.19,93108.76,93974.7,56905.402,56803.957,56858.426,56753.1,56030.676,57412.625,56627.164,57497.88,30871.826,30800.312,30852.059,30782.512,30250.248,30974.49,30606.781,31117.31,-Inf,0
0,1,35,94277.97,94127.97,94253.45,94116.85,92557.97,94038.88,93656.87,94553.84,57586.34,57451.305,57560.242,57429.355,56256.047,57473.79,57015.812,57811.047,31187.064,31068.357,31159.018,31041.037,30413.56,31017.543,30750.844,31282.277,-Inf,0
0,1,36,92904.15,92616.2,92911.24,92611.23,92879.25,94467.25,91889.734,94112.26,56679.76,56401.258,56697.96,56424.41,56467.234,57611.637,55880.918,57510.19,30606.057,30431.361,30610.816,30444.297,30365.332,31157.775,30073.793,31118.035,-Inf,0
0,1,37,92418.88,91912.914,92447.42,91961.96,92152.39,94536.414,91072.45,94086.39,56083.137,55740.66,56073.902,55729.152,56056.906,57713.348,55118.61,57362.84,30096.045,29942.254,30080.314,29922.281,30206.988,31242.02,29626.498,31009.264,-Inf,0
0,1,38,93127.34,92803.38,92854.73,92503.37,90657.305,94462.84,92437.84,94915.36,56563.46,56356.69,56435.25,56203.72,55245.75,57697.42,56125.027,57694.746,30471.412,30377.648,30413.664,30303.65,29712.398,31212.11,30232.654,30999.121,-Inf,0
0,1,39,94337.555,94147.125,94273.56,94071.06,91928.055,94873.59,93708.98,94801.56,57410.086,57229.277,57360.297,57160.62,55758.863,57838.08,56772.773,57705.05,30936.922,30825.46,30905.668,30789.963,29950.947,31166.262,30573.975,31035.965,-Inf,0
0,1,40,94035.625,93770.67,94029.69,93802.664,93470.27,95116.13,92757.21,94336.21,57179.758,56927.22,57195.15,56952.51,56623.688,58099.723,56109.5,57624.215,30831.463,30662.15,30836.432,30669.912,30418.941,31428.41,30196.123,31093.922,-Inf,0
0,1,41,92645.13,92033.61,92630.195,92035.72,92700.12,95002.72,90975.71,94781.06,56655.27,56317.074,56632.52,56299.277,56486.508,58193.54,55642.293,57980.344,30731.8,30532.887,30704.064,30504.84,30576.871,31656.611,30197.88,31367.14,-Inf,0
0,1,42,93809.17,93612.234,93755.73,93555.72,91891.266,94920.34,93091.71,94926.664,57305.293,57138.27,57267.285,57095.31,56088.758,58190.594,56801.01,58101.73,31111.824,31027.271,31092.576,31006.574,30474.104,31636.533,30883.52,31386.287,-Inf,0
0,1,43,93786.95,93494.41,93855.92,93567.4,93271.414,95220.93,92683.45,94866.51,57329.516,57098.79,57358.29,57142.285,57018.758,58306.625,56484.633,58053.28,31094.438,30952.758,31108.203,30962.484,30882.486,31643.984,30513.018,31457.49,-Inf,0
0,1,44,92977.91,92558.92,92960.86,92498.96,92704.91,94969.96,91734.37,94767.46,56648.043,56386.535,56637.07,56367.53,56540.574,58113.773,55951.043,57982.887,30689.781,30527.299,30683.78,30517.053,30677.57,31495.266,30237.312,31450.246,-Inf,0
0,1,45,92628.27,92340.14,92649.734,92337.266,91987.63,94644.66,91813.1,94566.68,56417.984,56281.742,56406.074,56256.45,56022.242,57862.57,56029.74,57738.242,30508.36,30438.398,30484.143,30411.594,30299.615,31289.418,30295.682,31168.85,-Inf,0
0,1,46,94000.945,93864.92,93885.04,93749.59,91314.99,94413.04,93608.98,94464,57134.39,56975.664,57071.62,56916.645,55862.582,57766.08,56627.566,57811.18,30836.846,30718.346,30821.322,30715.656,30282.643,31242.64,30455.371,31183.648,-Inf,0
0,1,47,94754.24,94556.15,94777.23,94572.625,93995.77,94549.25,93946.16,94968.62,57586.074,57392.82,57578.848,57404.598,57020.098,57760.324,56747.08,58075.098,30947.79,30749.498,30938.268,30739.77,30674.982,31218.525,30292.268,31383.494,-Inf,0
0,1,48,94417.63,94102.1,94463.61,94151.72,94045.77,95139.695,93286.734,94298.28,57421.727,57177.75,57444.21,57207.195,57260.727,58003.9,56706.395,57854.94,30942.201,30774.957,30948.928,30798.45,30971.695,31302.873,30532.887,31370.143,-Inf,0
0,1,49,93705.15,93413.18,93705.15,93409.54,93879.68,95037.2,92788.055,94529.13,57339.285,57162.76,57319.08,57123.28,57157.543,58027.32,56684.848,57904.863,31007.504,30922.951,30984.943,30895.215,30950.48,31360.932,30755.914,31302.666,-Inf,0
0,1,50,93659.17,93508.78,93573.73,93408.195,92677.13,94830.11,93343.25,94446.75,57295.258,57180.83,57231.285,57107.355,56655.27,58049.535,57026.254,57881.31,31080.777,31031.309,31026.754,30975.008,30715.242,31572.988,31014.543,31339.51,-Inf,0
0,1,51,94040.8,93908.8,93968.766,93834.27,92539.766,94815.734,93558.4,94685.84,57621.27,57500.688,57562.25,57450.234,56536.023,58117.656,57205.453,58114.977,31331.438,31266.443,31296.25,31228.254,30567.764,31643.984,31124.451,31545.977,-Inf,0
0,1,52,94018.38,93931.98,93951.516,93845.38,92344.35,94517.445,93689.44,94172.414,57560.914,57498.68,57494.266,57405.266,56357.227,57991.184,57326.438,57787.758,31333.092,31305.148,31278.346,31234.879,30489.11,31544.838,31197.414,31398.604,-Inf,0
0,1,53,94686.04,94711.71,94629.14,94641.59,92127.1,94803.09,94802.71,94133.71,57756.04,57734.76,57706.523,57681.094,55841.57,57957.86,57756.844,57771.566,31414.23,31425.201,31370.453,31373.973,30146.238,31498.68,31453.455,31405.02,-Inf,0
0,1,54,94794.086,94865.55,94809.03,94872.63,93321.22,94845.625,94805.2,93946.54,57979.81,57997.07,57980.477,57977.266,56563.06,57979.54,57958.527,57523.04,31563.053,31605.795,31541.838,31570.297,30358.088,31469.393,31623.803,31201.553,-Inf,0
0,1,55,93928.72,94066.66,93950.75,94065.7,93771.24,95022.26,94100.76,93872.78,57566.8,57589.285,57581.254,57597.85,57150.582,58177.344,57478.605,57506.844,31357.828,31327.504,31366.314,31332.266,30886.832,31561.293,31221.734,31158.81,-Inf,0
0,1,56,93815.69,93829.1,93760.7,93770.67,93370.08,94931.07,93911.09,94218.195,57408.88,57393.89,57401.92,57378.367,56980.348,58120.2,57274.38,57687.918,31249.264,31182.512,31260.752,31183.752,30784.271,31568.021,31067.014,31252.574,-Inf,0
0,1,57,94579.71,94634.695,94526.836,94581.24,92873.69,94639.67,94699.26,94278.734,57751.49,57763.535,57715.49,57716.695,56472.453,57936.98,57727.535,57571.484,31266.443,31258.164,31278.139,31244.191,30459.201,31550.635,31326.676,31146.393,-Inf,0
0,1,58,94056.89,94172.414,94118.96,94209.38,93541.92,94717.45,94073.37,93769.9,57380.375,57418.383,57412.492,57437.25,56749.22,57856.15,57319.883,57238.645,31033.273,31010.816,31062.045,31028.1,30434.777,31341.062,30943.34,30923.78,-Inf,0
0,1,59,92911.81,92834.8,92848.78,92818.7,93719.33,94872.83,92452.21,93946.34,56529.47,56436.453,56478.746,56448.766,57113.242,57962.008,56068.55,57284.95,30470.273,30399.691,30436.432,30384.686,30800.002,31414.23,30133.51,30836.018,-Inf,0
0,1,60,92421.945,91894.91,92452.41,91974.03,93041.516,94954.44,90920.53,94132.375,56171.332,55896.17,56193.414,55921.867,56680.43,58114.176,55393.902,57466.426,30363.47,30227.273,30374.75,30243.521,30653.975,31561.293,29901.479,31130.246,-Inf,0
0,1,61,92192.81,91640.875,91972.88,91418.26,92746.29,95021.305,90973.79,94544.84,56319.617,56027.863,56233.027,55933.51,56423.34,58230.88,55666.383,57784.01,30549.031,30404.764,30517.984,30374.025,30483.21,31649.262,30140.443,31377.697,-Inf,0
0,1,62,93822.97,93588.09,93750.555,93509.55,91053.49,94611.516,93169.49,94651.555,57195.82,57029.062,57140.01,56957.863,55752.57,57979.54,56733.562,57867.254,30953.48,30846.264,30923.469,30804.451,30225.72,31533.041,30664.012,31225.77,-Inf,0
0,1,63,93609.36,93348.81,93621.81,93354.37,92010.81,94598.87,92819.86,94785.27,57218.438,57069.613,57203.582,57055.16,56048.34,58030.13,56759.66,57927.344,30947.582,30900.39,30949.342,30909.602,30321.14,31601.863,30766.885,31228.15,-Inf,0
0,1,64,91947.78,91711.375,92182.85,91878.81,92222.89,94711.33,91585.89,94235.25,56157.547,56011.805,56264.746,56116.06,56208.54,58029.996,55840.23,57520.76,30367.195,30273.639,30405.695,30312.344,30262.875,31531.902,30132.371,31073.637,-Inf,0
0,1,65,91097.555,91099.66,90928.58,90965.555,92548.58,94960.57,91304.08,93819.71,55577.785,55568.016,55476.61,55477.01,56398.58,58026.516,55675.082,57134.79,29915.45,29910.896,29868.672,29858.219,30457.441,31478.19,30013.975,30768.23,-Inf,0
0,1,66,92423.48,92177.49,92409.875,92124.99,91613.48,94978.01,91793.945,94188.89,56319.887,56199.168,56313.33,56190.87,55839.695,58019.156,56012.61,57438.188,30478.348,30422.254,30458.58,30385.514,30030.533,31391.566,30318.555,31020.027,-Inf,0
0,1,67,92011.77,91791.65,92088.59,91851.23,92136.11,94921.68,91466.73,93813.77,56153.8,56063.195,56217.24,56115.793,56217.24,58204.78,55835.68,57302.75,30383.236,30335.527,30421.322,30368.23,30393.068,31594.826,30227.791,31017.75,-Inf,0
0,1,68,90833.94,90633.93,90950.42,90738.53,92389.375,95240.47,90659.41,93863.01,55536.03,55440.34,55592.64,55510.6,56324.57,58220.035,55442.617,57253.367,30132.578,30071.414,30179.355,30120.883,30446.885,31647.607,30012.629,30959.07,-Inf,0
0,1,69,92069.24,91948.74,91966.75,91834.18,91130.12,95156.75,91766.164,93727.18,56311.32,56228.21,56261.535,56171.332,55625.297,58136.523,56092.773,57199.566,30535.06,30519.537,30491.594,30461.062,29968.336,31524.555,30438.088,30883.83,-Inf,0
0,1,70,92616.59,92551.07,92434.97,92360.06,91815.98,95009.04,92447.42,93477.55,56462.418,56392.824,56413.836,56326.844,55843.844,58036.688,56288.438,57201.574,30562.693,30473.379,30577.906,30479.174,30173.664,31457.18,30320.623,30820.39,-Inf,0
0,1,71,93389.234,93110.87,93374.87,93097.266,92747.25,95042.375,92503.75,94539.29,56754.44,56574.434,56776.92,56596.918,56518.895,58236.23,56183.11,57684.17,30537.441,30442.643,30548.412,30459.926,30547.17,31634.67,30146.135,31027.375,-Inf,0
0,1,72,92153.35,91443.734,92166.76,91419.41,92733.266,94857.31,90681.25,94689.3,55909.29,55552.223,55878.24,55484.504,56256.316,58245.062,55194.758,57713.48,30112.5,29925.695,30054.441,29867.016,30255.734,31655.473,29647.508,31169.988,-Inf,0
