Ix,t,l,g.300.43N.6W,g.300.44N.6W,g.300.43N.5W,g.300.44N.5W,g.300.45N.5E,g.300.35N.5E,g.300.45N.10W,g.300.35N.10W,g.500.43N.6W,g.500.44N.6W,g.500.43N.5W,g.500.44N.5W,g.500.45N.5E,g.500.35N.5E,g.500.45N.10W,g.500.35N.10W,g.700.43N.6W,g.700.44N.6W,g.700.43N.5W,g.700.44N.5W,g.700.45N.5E,g.700.35N.5E,g.700.45N.10W,g.700.35N.10W,trend,Ix.lag1
0,1,23,93017.76,92506.625,92938.63,92391.1,93367.2,94265.13,92720.62,94050.76,56786.426,56419.992,56757.918,56371.145,57076.707,57668.65,56529.2,57665.703,30661.219,30527.713,30646.21,30508.566,30983.39,31295.525,30596.432,31227.115,-Inf,0
0,1,24,92116.95,91353.88,91836.86,91072.45,92575.016,94308.43,92912.39,93520.84,56174.277,55873.29,56054.766,55788.973,56375.695,57659.95,56722.99,57491.188,30435.293,30373.715,30384.79,30294.543,30487.246,31259.303,30773.715,31197.31,-Inf,0
0,1,25,92281.13,91855.63,91777.086,91241.62,91303.12,94014.55,93071.59,93994.05,56011.535,55912.367,55788.84,55735.844,55699.04,57438.055,56854.812,57534.15,30460.34,30438.709,30364.607,30344.531,30090.25,31174.127,30846.264,31092.99,-Inf,0
0,1,26,92939.016,92942.47,92974.46,92957.03,91406.38,94156.51,93169.875,93895.38,56904.062,56896.168,56823.363,56804.895,55704.793,57651.652,57223.79,57427.617,30850.61,30864.479,30793.068,30788.72,30108.568,31322.95,31186.857,30942.822,-Inf,0
0,1,27,92940.36,93112.4,92775.41,92939.41,92411.41,94068,93737.52,93860.9,57011.934,57057.973,56922.266,56988.51,56551.418,57698.76,57390.945,57573.227,31072.705,31116.793,31054.18,31095.473,30623.857,31399.535,31310.324,31147.943,-Inf,0
0,1,28,93227.92,93295.93,93183.09,93262.6,92455.086,94098.08,93378.5,93229.07,57012.6,57024.113,56988.78,56989.047,56311.59,57720.31,57141.348,57264.61,30910.738,30894.283,30893.766,30881.762,30460.03,31393.738,30952.24,31061.32,-Inf,0
0,1,29,92757.016,92783.65,92786.14,92802.62,92038.98,93810.13,92477.12,93881.59,56519.965,56509.93,56544.188,56525.453,55817.883,57410.35,56360.168,57234.363,30537.545,30484.764,30543.547,30473.586,29878.607,31097.854,30374.543,30833.844,-Inf,0
0,1,30,91722.68,91668.266,91962.34,91853.336,91967.33,94297.7,91079.164,93577.17,55816.277,55800.348,55971.656,55939.535,55815.605,57693.81,55417.32,57050.344,29977.855,29951.879,30052.371,30021.219,29850.25,31256.922,29785.566,30683.469,-Inf,0
0,1,31,91463.28,91295.266,91671.336,91517.875,91959.28,94724.35,90779.336,93281.375,55558.38,55478.883,55707.203,55591.168,55949.973,57991.85,55395.64,56713.62,29965.334,29936.562,30023.393,29965.127,30163.832,31367.865,29924.145,30478.14,-Inf,0
0,1,32,90914.016,90839.11,90972.07,90856.55,91607.16,94784.125,91380.13,93169.11,55502.973,55485.977,55527.734,55487.184,55763.277,57908.207,55813.734,56570.42,29981.168,29986.445,29993.898,29974.234,29949.396,31189.963,30130.922,30414.182,-Inf,0
0,1,33,92052.39,92093.38,91875.75,91924.8,90818.23,94679.91,92580.766,93353.41,56180.164,56190.47,56075.375,56087.688,55402.867,57670.12,56446.625,56898.176,30419.252,30425.98,30356.018,30371.232,29806.783,31005.021,30550.273,30690.713,-Inf,0
0,1,34,92789.2,92623.68,92681.73,92477.695,91926.33,94232.19,93108.76,93974.7,56662.363,56554.63,56614.72,56505.914,56030.676,57412.625,56627.164,57497.88,30742.77,30647.557,30731.076,30641.762,30250.248,30974.49,30606.781,31117.31,-Inf,0
0,1,35,94054.4,93876.42,94010.91,93847.875,92557.97,94038.88,93656.87,94553.84,57347.316,57184.043,57294.05,57138.54,56256.047,57473.79,57015.812,57811.047,30995.604,30856.096,30964.037,30833.533,30413.56,31017.543,30750.844,31282.277,-Inf,0
0,1,36,92656.63,92270.21,92697.625,92326.73,92879.25,94467.25,91889.734,94112.26,56459.473,56142.96,56487.445,56167.184,56467.234,57611.637,55880.918,57510.19,30466.342,30217.027,30480.83,30231.518,30365.332,31157.775,30073.793,31118.035,-Inf,0
0,1,37,92090.51,91636.85,92138.02,91729.96,92152.39,94536.414,91072.45,94086.39,55768.9,55413.844,55807.176,55479.688,56056.906,57713.348,55118.61,57362.84,29918.969,29740.03,29930.975,29758.969,30206.988,31242.02,29626.498,31009.264,-Inf,0
0,1,38,91785.9,91408.3,91417.875,91119.39,90657.305,94462.84,92437.84,94915.36,55903.668,55731.695,55795.266,55613.92,55245.75,57697.42,56125.027,57694.746,30185.36,30043.574,30147.377,29980.133,29712.398,31212.11,30232.654,30999.121,-Inf,0
0,1,39,93895,93607.63,93795,93495.56,91928.055,94873.59,93708.98,94801.56,57000.824,56755.242,56928.555,56681.77,55758.863,57838.08,56772.773,57705.05,30714.932,30576.25,30673.43,30548.205,29950.947,31166.262,30573.975,31035.965,-Inf,0
0,1,40,93823.734,93577.17,93837.72,93609.164,93470.27,95116.13,92757.21,94336.21,57001.76,56737.71,57020.23,56774.914,56623.688,58099.723,56109.5,57624.215,30698.684,30502.875,30716.896,30526.16,30418.941,31428.41,30196.123,31093.922,-Inf,0
0,1,41,92121.55,91584.55,92174.04,91658.12,92700.12,95002.72,90975.71,94781.06,56321.76,55926.555,56353.08,55976.605,56486.508,58193.54,55642.293,57980.344,30505.047,30287.299,30550.791,30307.584,30576.871,31656.611,30197.88,31367.14,-Inf,0
0,1,42,93390.19,93122.74,93300.72,93024.84,91891.266,94920.34,93091.71,94926.664,57007.785,56814.797,56966.562,56764.746,56088.758,58190.594,56801.01,58101.73,30953.275,30869.549,30912.602,30844.297,30474.104,31636.533,30883.52,31386.287,-Inf,0
0,1,43,93696.52,93399.38,93747.484,93464.91,93271.414,95220.93,92683.45,94866.51,57224.324,56993.332,57263.27,57039.367,57018.758,58306.625,56484.633,58053.28,31005.436,30850.506,31026.754,30890.973,30882.486,31643.984,30513.018,31457.49,-Inf,0
0,1,44,92407.96,91827.47,92411.79,91780.92,92704.91,94969.96,91734.37,94767.46,56338.62,56026.125,56356.555,56025.855,56540.574,58113.773,55951.043,57982.887,30532.783,30374.336,30558.035,30381.996,30677.57,31495.266,30237.312,31450.246,-Inf,0
0,1,45,92329.22,92000.27,92327.69,91983.61,91987.63,94644.66,91813.1,94566.68,56219.51,56056.773,56220.316,56026.527,56022.242,57862.57,56029.74,57738.242,30378.166,30293.613,30363.367,30285.125,30299.615,31289.418,30295.682,31168.85,-Inf,0
0,1,46,93489.05,93330.03,93352.445,93200.52,91314.99,94413.04,93608.98,94464,56801.15,56634.125,56744.402,56593.84,55862.582,57766.08,56627.566,57811.18,30679.123,30571.076,30647.867,30553.586,30282.643,31242.64,30455.371,31183.648,-Inf,0
1,1,47,94613.234,94366.67,94622.24,94382.766,93995.77,94549.25,93946.16,94968.62,57394.56,57156.336,57399.11,57170.793,57020.098,57760.324,56747.08,58075.098,30786.547,30560.52,30786.238,30573.768,30674.982,31218.525,30292.268,31383.494,-Inf,0
0,1,48,94264.18,93875.66,94302.69,93937.73,94045.77,95139.695,93286.734,94298.28,57259.39,57009.258,57301.95,57043.652,57260.727,58003.9,56706.395,57854.94,30826.393,30698.889,30838.398,30711.93,30971.695,31302.873,30532.887,31370.143,-Inf,1
0,1,49,93436.17,93021.59,93478.7,93047.07,93879.68,95037.2,92788.055,94529.13,57067.07,56749.754,57072.023,56728.344,57157.543,58027.32,56684.848,57904.863,30851.748,30733.25,30830.738,30716.69,30950.48,31360.932,30755.914,31302.666,-Inf,0
0,1,50,93138.266,92875.61,92999.75,92688.24,92677.13,94830.11,93343.25,94446.75,56943.543,56765.547,56847.855,56638.54,56655.27,58049.535,57026.254,57881.31,30880.312,30842.744,30841.088,30802.072,30715.242,31572.988,31014.543,31339.51,-Inf,0
0,1,51,93682.35,93491.73,93612.805,93423.91,92539.766,94815.734,93558.4,94685.84,57339.957,57213.215,57283.746,57161.96,56536.023,58117.656,57205.453,58114.977,31162.951,31088.953,31129.213,31062.77,30567.764,31643.984,31124.451,31545.977,-Inf,0
0,1,52,93674.875,93515.87,93596.91,93426.4,92344.35,94517.445,93689.44,94172.414,57228.473,57071.49,57159.414,56996.945,56357.227,57991.184,57326.438,57787.758,31099.613,30993.12,31036.379,30934.854,30489.11,31544.838,31197.414,31398.604,-Inf,0
0,1,53,94485.07,94474.15,94388.13,94346.555,92127.1,94803.09,94802.71,94133.71,57570.28,57513.535,57509.52,57435.11,55841.57,57957.86,57756.844,57771.566,31283.727,31243.984,31238.5,31187.271,30146.238,31498.68,31453.455,31405.02,-Inf,0
0,1,54,94878.58,94855.2,94874.17,94836.05,93321.22,94845.625,94805.2,93946.54,57928.28,57896.027,57900.58,57852.535,56563.06,57979.54,57958.527,57523.04,31492.885,31471.877,31441.346,31416.3,30358.088,31469.393,31623.803,31201.553,-Inf,0
0,1,55,94111.68,94159.195,94145.2,94171.266,93771.24,95022.26,94100.76,93872.78,57613.777,57573.09,57620.734,57574.297,57150.582,58177.344,57478.605,57506.844,31328.021,31286.314,31323.777,31287.04,30886.832,31561.293,31221.734,31158.81,-Inf,0
0,1,56,93687.71,93672.58,93656.68,93634.65,93370.08,94931.07,93911.09,94218.195,57345.71,57280.668,57335.94,57266.348,56980.348,58120.2,57274.38,57687.918,31184.27,31102.822,31182.305,31102.512,30784.271,31568.021,31067.014,31252.574,-Inf,0
0,1,57,94468.79,94469.17,94408.25,94407.67,92873.69,94639.67,94699.26,94278.734,57627.695,57567.74,57581.79,57510.992,56472.453,57936.98,57727.535,57571.484,31230.945,31184.166,31220.7,31148.668,30459.201,31550.635,31326.676,31146.393,-Inf,0
0,1,58,94294.445,94251.914,94330.47,94275.29,93541.92,94717.45,94073.37,93769.9,57481.15,57445.414,57503.633,57455.453,56749.22,57856.15,57319.883,57238.645,31048.074,30981.113,31048.799,30983.598,30434.777,31341.062,30943.34,30923.78,-Inf,0
0,1,59,92773.305,92783.266,92788.24,92833.266,93719.33,94872.83,92452.21,93946.34,56416.51,56394.297,56444.75,56421.734,57113.242,57962.008,56068.55,57284.95,30399.691,30311.516,30416.977,30335.734,30800.002,31414.23,30133.51,30836.018,-Inf,0
0,1,60,92168.484,91783.984,92268.49,91941.46,93041.516,94954.44,90920.53,94132.375,56018.9,55771.844,56103.344,55859.637,56680.43,58114.176,55393.902,57466.426,30288.23,30156.795,30317.52,30188.465,30653.975,31561.293,29901.479,31130.246,-Inf,0
0,1,61,91236.83,90870.72,91285.3,90949.266,92746.29,95021.305,90973.79,94544.84,55904.336,55671.066,55932.04,55719.516,56423.34,58230.88,55666.383,57784.01,30376.2,30230.482,30374.957,30245.488,30483.21,31649.262,30140.443,31377.697,-Inf,0
0,1,62,93304.555,92999.555,93171.59,92836.52,91053.49,94611.516,93169.49,94651.555,56805.027,56588.62,56724.594,56500.83,55752.57,57979.54,56733.562,57867.254,30727.246,30613.508,30697.959,30564.453,30225.72,31533.041,30664.012,31225.77,-Inf,0
0,1,63,93321.8,93044.39,93288.266,92991.32,92010.81,94598.87,92819.86,94785.27,57017.688,56860.836,56995.605,56831.93,56048.34,58030.13,56759.66,57927.344,30889.42,30803.418,30870.377,30778.371,30321.14,31601.863,30766.885,31228.15,-Inf,0
0,1,64,92221.74,91988.4,92372.33,92101.81,92222.89,94711.33,91585.89,94235.25,56307.04,56193.01,56396.305,56267.824,56208.54,58029.996,55840.23,57520.76,30385.41,30301.686,30425.668,30341.115,30262.875,31531.902,30132.371,31073.637,-Inf,0
0,1,65,90841.22,90866.125,90904.63,90889.11,92548.58,94960.57,91304.08,93819.71,55414.777,55422.273,55455.062,55436.594,56398.58,58026.516,55675.082,57134.79,29829.447,29823.238,29878.193,29836.484,30457.441,31478.19,30013.975,30768.23,-Inf,0
0,1,66,92016.37,91820.96,91929.01,91753.91,91613.48,94978.01,91793.945,94188.89,56148.18,56030.94,56110.84,55994.406,55839.695,58019.156,56012.61,57438.188,30325.799,30235.035,30305.1,30214.543,30030.533,31391.566,30318.555,31020.027,-Inf,0
0,1,67,92001.62,91805.63,92070.2,91851.61,92136.11,94921.68,91466.73,93813.77,56187.258,56064,56222.723,56093.04,56217.24,58204.78,55835.68,57302.75,30428.773,30382.305,30452.783,30411.283,30393.068,31594.826,30227.791,31017.75,-Inf,0
0,1,68,91137.4,91023.414,91356.375,91205.984,92389.375,95240.47,90659.41,93863.01,55689.137,55634.4,55787.367,55715.633,56324.57,58220.035,55442.617,57253.367,30172.111,30136.096,30201.09,30152.346,30446.885,31647.607,30012.629,30959.07,-Inf,0
0,1,69,91625.734,91499.68,91536.27,91377.26,91130.12,95156.75,91766.164,93727.18,56042.05,55971.79,56000.832,55926.02,55625.297,58136.523,56092.773,57199.566,30411.283,30328.283,30392.55,30306.342,29968.336,31524.555,30438.088,30883.83,-Inf,0
0,1,70,92069.055,92000.47,91958.516,91888.01,91815.98,95009.04,92447.42,93477.55,56227.14,56132.387,56184.848,56086.883,55843.844,58036.688,56288.438,57201.574,30490.662,30359.951,30487.145,30360.676,30173.664,31457.18,30320.623,30820.39,-Inf,0
0,1,71,93076.766,92785.375,93086.34,92808.74,92747.25,95042.375,92503.75,94539.29,56644.16,56456.13,56661.426,56491.727,56518.895,58236.23,56183.11,57684.17,30501.943,30376.406,30533.715,30406.938,30547.17,31634.67,30146.135,31027.375,-Inf,0
0,1,72,91676.31,90936.24,91752.76,91107.9,92733.266,94857.31,90681.25,94689.3,55527.062,55139.754,55600.27,55206.27,56256.316,58245.062,55194.758,57713.48,29810.197,29551.26,29869.5,29577.96,30255.734,31655.473,29647.508,31169.988,-Inf,0
0,1,73,92194.54,91793.945,91832.45,91398.91,90326.445,94459.97,92564.48,94663.43,56023.45,55879.58,55895.24,55768.496,54911.3,57830.316,56212.953,57697.29,30329.627,30245.592,30299.926,30209.162,29441.143,31182.406,30336.148,31061.113,-Inf,0
0,1,74,92920.055,92431.52,92729.05,92273.47,91424.96,94335.06,92430.945,94788.914,56061.324,55745.613,56015.285,55727.277,55446.094,57688.055,55606.293,57755.1,30025.566,29827.791,30013.768,29821.582,29754.83,31101.27,29628.775,31046.521,-Inf,0
0,1,75,93183.664,92653.76,93179.26,92648.77,91347.76,95008.27,92132.27,94863.82,56408.484,56194.484,56443.547,56201.043,55664.508,58094.77,55876.77,57841.56,30265.877,30098.115,30260.598,30112.914,29988.93,31445.898,29883.367,31180.855,-Inf,0
0,1,76,93243.055,92709.695,93250.15,92731.16,92248.56,95297.56,92275.58,94620.71,56654.066,56443.816,56655.27,56442.746,56053.293,58468.027,56250.83,57924.535,30635.45,30493.664,30640.209,30490.455,30316.38,31826.959,30351.879,31386.184,-Inf,0
0,1,77,93121.98,92875.99,93205.31,92956.07,92862,95361.74,92430.76,94362.08,56550.08,56456.395,56599.33,56495.34,56598.66,58494.66,56171.332,57684.305,30519.848,30400.105,30593.844,30457.648,30588.877,31840.104,30157.83,31154.879,-Inf,0
0,1,78,92350.484,92054.11,92566.586,92293.01,93089.6,95113.07,91040.66,94259.58,55805.97,55623.69,55949.17,55763.145,56433.242,58332.457,55124.9,57295.258,29714.777,29572.785,29782.773,29634.26,30336.045,31632.29,29288.803,30825.771,-Inf,0
0,1,79,90648.1,90526.26,90676.65,90531.24,92350.68,95130.695,90966.125,94566.11,55122.62,55049.953,55123.426,55056.91,55956.934,58255.1,55214.434,57538.832,29595.762,29509.76,29652.682,29529.008,29887.197,31578.473,29512.76,30941.684,-Inf,0
0,1,80,92840.164,92605.67,92710.66,92484.59,92130.17,95205.22,92631.15,94941.6,56675.613,56487.848,56656.61,56477.14,56257.387,58359.355,56388.543,58007.777,30705.824,30609.059,30686.781,30593.844,30259.77,31643.26,30453.508,31303.598,-Inf,0
0,1,81,94261.11,94144.63,94236.016,94115.125,92564.48,94864.59,93857.65,94961.53,57388.67,57277.188,57368.598,57257.65,56481.152,58231.68,57085.14,57986.367,31034.93,30959.174,31039.38,30964.658,30620.441,31625.148,30761.398,31217.387,-Inf,0
1,1,82,94317.055,94165.13,94391.195,94244.06,93889.06,95016.7,93350.53,95139.125,57446.62,57324.566,57534.547,57425.34,57324.03,58334.062,56621.812,57980.344,30908.566,30820.39,30974.076,30887.66,31018.889,31694.592,30343.393,31255.887,-Inf,0
1,1,83,94224.52,93963.586,94346.555,94098.08,94631.055,95360.98,92916.984,95151,57384.79,57194.348,57491.586,57311.582,57861.633,58601.86,56366.594,58205.582,31009.16,30839.742,31097.232,30944.479,31347.168,31909.754,30190.223,31558.914,-Inf,1
0,1,84,94309.586,94062.06,94382.19,94157.66,94588.72,95250.625,93266.05,95163.07,57463.75,57268.758,57561.45,57367.39,57799.27,58582.723,56645.5,58403.254,31071.049,30915.086,31139.871,30992.084,31476.533,31956.324,30518.088,31856.352,-Inf,1
1,1,85,93685.03,93399.58,93830.63,93571.62,94123.56,94791.02,92411.984,94794.47,57025.582,56797,57100.26,56894.027,57420.523,58223.25,56149.52,58139.47,30702.201,30533.508,30754.982,30585.771,31156.016,31698.94,30206.264,31768.28,-Inf,0
0,1,86,92401.64,91941.27,92604.71,92210.25,93651.125,94639.67,90487.75,94264.75,56177.355,55901.93,56313.598,56034.42,57026.117,58025.58,55176.42,57657.406,30261.736,30088.49,30312.965,30165.488,30739.977,31557.982,29694.701,31316.43,-Inf,1
0,1,87,91706.586,91204.07,91938.586,91486.65,93440.58,94568.6,90522.62,93531.195,55766.223,55539.242,55902.195,55646.176,56955.457,57976.195,55287.24,57036.426,30110.016,29969.99,30150.793,30014.492,30702.305,31539.56,29803.574,30756.742,-Inf,0
0,1,88,92305.46,91965.41,92334.97,92014.45,93776.414,94698.875,91649.49,93577.37,56411.83,56197.297,56433.51,56241.594,57355.348,58114.58,55853.883,57097.316,30479.07,30359.33,30505.047,30381.582,31178.06,31766.312,30181.53,30890.766,-Inf,0
0,1,89,94067.62,93799.02,94001.52,93703.62,93030.02,94864.016,93746.15,94744.47,57415.57,57224.06,57394.56,57183.24,57021.3,58235.293,57147.24,57959.734,31213.87,31096.404,31214.387,31088.125,31197.621,31946.39,31014.646,31598.344,-Inf,0
0,1,90,94313.22,94025.664,94307.09,94038.69,93795.57,94842.17,93832.55,94872.06,57648.17,57491.453,57641.48,57483.156,57264.207,58207.188,57306.9,58294.984,31461.01,31356.068,31441.553,31351.307,31085.332,31893.299,31162.02,31955.084,-Inf,0
0,1,91,93784.84,93600.164,93734.266,93527.17,92475.2,94216.28,93657.83,94640.25,57312.79,57209.336,57265.812,57157.81,56279.6,57717.63,57236.906,57964.15,31097.957,31056.975,31055.422,31014.232,30302.41,31420.646,31113.17,31542.664,-Inf,0
0,1,92,93214.32,93054.16,93227.73,93082.7,92134.766,93895.77,92614.29,94280.84,56753.367,56617.395,56760.73,56628.906,56016.49,57392.688,56319.22,57610.43,30649.523,30576.768,30653.975,30590.223,30084.764,31134.8,30371.543,31156.223,-Inf,0
0,2,1,88911.43,88751.46,88782.69,88565.055,88829.82,92349.72,89204.93,91921.34,54151.668,54045.94,54087.7,53960.156,53968.99,56216.434,54291.39,55772.914,29010.51,28950.484,28942.309,28882.18,28766.06,30269.809,29229.088,29975.477,0,0
0,2,2,90122.8,90134.29,90037.54,90028.92,88973.31,92926.76,90487.18,91545.66,55138.55,55149.39,55091.574,55084.348,54428.836,56530.54,55498.56,55779.875,29896.201,29879.953,29866.498,29815.994,29306.707,30549.445,30181.219,30131.232,0,0
0,2,3,91142.38,91244.875,91105.22,91157.71,90170.88,92769.664,92083.42,90883.37,55891.89,55931.37,55828.99,55860.44,55013.95,56410.223,56268.63,55638.145,30443.367,30466.86,30386.86,30411.904,29608.594,30441.4,30669.084,30197.156,0,0
0,2,4,92162.35,92142.234,92033.805,92025.56,90771.29,92334.39,92515.24,92587.47,56406.477,56430.164,56323.5,56353.746,55440.742,56277.996,56583.133,56571.758,30673.223,30709.652,30609.99,30637.621,29914.934,30359.227,30902.977,30803.625,0,0
0,2,5,91874.6,91790.5,91737.62,91679,90680.1,91494.51,91406.38,93285.97,56027.73,55970.984,55939.535,55908.22,55455.73,55767.83,55867.8,57061.05,30372.887,30332.111,30350.844,30304.168,29966.68,30132.682,30231.932,31027.893,0,0
0,2,6,91446.42,91509.836,91242.38,91327.445,90666.69,91847.97,92341.29,93576.41,55754.176,55770.504,55672.94,55702.25,55447.168,56074.17,56318.28,57113.242,30211.854,30161.04,30175.113,30130.094,29923.316,30381.79,30392.861,30833.533,0,0
0,2,7,92293.2,92150.48,92186.11,92067.71,91207.71,91530.14,92244.16,93686.375,56359.234,56299.008,56287.5,56226.336,55704.527,56073.77,56425.08,57093.57,30527.299,30470.066,30464.375,30422.875,30016.355,30453.094,30563.107,30785.307,0,0
0,2,8,91813.1,91427.64,91840.5,91446.23,91488.95,92488.234,91016.516,93154.734,56046.2,55828.723,56045.664,55840.23,55821.63,56542.85,55598.4,56890.95,30298.062,30159.797,30296.2,30157.83,30073.07,30607.092,30092.008,30724.762,0,0
0,2,9,91934.945,91692.41,91778.62,91479.76,90711.71,93169.68,92180.17,92800.89,56049.008,55875.965,55956.934,55754.445,55320.96,56868.195,56144.7,56681.5,30336.977,30243.832,30291.129,30196.848,29881.09,30830.637,30368.23,30700.234,0,0
