"";"1393";"1394";"1396";"1397";"1398";"1399";"1401";"229";"230";"231";"232";"233";"234";"236";"237";"238";"2969";"335";"336";"3905";"3908";"3910";"3921";"3922";"3924";"3937";"3943";"3963";"3970";"3971";"414";"416";"420";"421";"423";"424"
"1";0,859708270262832;0,836629537015989;0,929739776951673;0,953737356045015;0,949229374433364;0,93558308678501;0,768557078581145;0,922239087627174;0,943488757730478;0,617290145985401;0,942667971298108;0,930861442403844;0,826235035090134;0,822762933619988;0,677985817863119;0,940924264972047;0,810422561487516;0,901193797177552;0,920279296472045;0,908469029374202;0,796755154093349;0,804936131386861;0,923658759124088;0,7846101098639;0,839224077204846;0,873849708659835;0,947227533460803;0,914403837831367;0,942502778076496;0,953442741534427;0,948550521853591;0,950694444444444;0,83336548229878;0,783523913897562;0,923238513050845;0,943941446258406
"2";0,922033392963626;0,865672934324901;0,939513630731103;0,95969260410737;0,959172930131898;0,954197485207101;0,776990687454222;0,953058336068264;0,947243741274074;0,709717153284672;0,947664709719504;0,940477061535084;0,895463510848126;0,831255679152388;0,783682575093618;0,94737561838877;0,809095902905175;0,885512389235313;0,927339075716938;0,942241379310345;0,7144185703894;0,802664233576642;0,945593065693431;0,851452678025729;0,826782192166808;0,910397830018083;0,940949649458254;0,923298619743469;0,959771660035129;0,967186581671866;0,968201652104516;0,960688058748404;0,841068374419711;0,86510480207881;0,925756995462089;0,945200922031321
"3";0,892676941424705;0,867166780328863;0,944656133828996;0,960831107413408;0,945242203569931;0,948194033530572;0,778622998849011;0,946309894978668;0,950655988064697;0,711815693430657;0,886803652968037;0,937056413258213;0,897848722535664;0,844980668610694;0,791283563062704;0,93205164300366;0,781847579366313;0,890753199868723;0,932251908396947;0,927761813537676;0,756572102059796;0,797855839416058;0,940675182481752;0,82842150768451;0,817624683009298;0,892796865581676;0,944958572339069;0,927267202563465;0,952378391941786;0,958795605587956;0,95720489619933;0,95691251596424;0,819952933914587;0,849555082263256;0,926139990483154;0,950183376504044
"4";0,840787119856887;0,862641942432804;0,943014250309789;0,962440338047905;0,950857387964398;0,948662475345168;0,782452652506017;0,910280603872662;0,951260817628766;0,635529197080292;0,951761252446184;0,939129533426014;0,826269437181781;0,833286811300697;0,729694845032268;0,940900132727346;0,828021516743882;0,897265753199869;0,930279038580565;0,916012132822478;0,770061600508273;0,823330291970803;0,925310218978102;0,79157163513856;0,853057199211045;0,859483624673498;0,947138304652645;0,899302965848089;0,950084238448579;0,966020163660202;0,95688359607392;0,955579501915709;0,813561719583864;0,791615833695195;0,904994022956489;0,954801454338062
