"STAID";"predict.test";"t";"l"
"231";0,0177583177420258;61;65
"231";0,0145777210835127;61;66
"231";0,0790594214680377;61;67
"231";0,135105289605896;61;68
"231";0,362465718938487;61;69
"231";0,308988747585307;61;70
"231";0,0380531160788313;61;71
"231";0,00118105481406375;61;72
"231";0,000837831262905781;61;73
"231";0,0100635728449547;61;74
"231";0,00797742387420454;61;75
"231";0,00466624707773137;61;76
"231";0,00399101294600656;61;77
"231";0,0163943176186892;61;78
"231";0,0277931435733317;61;79
"231";0,0280233008853348;61;80
"231";0,0347646503852364;61;81
"231";0,0456588037396233;61;82
"231";0,159459715184413;61;83
"231";0,277096831801155;61;84
"231";0,141390340310636;61;85
"231";0,0274568495218871;61;86
"231";0,0821535014551926;61;87
"231";0,413630221107181;61;88
"231";0,0635241250166032;61;89
"231";4,64271865891435e-07;61;90
"231";2,19728252306422e-07;61;91
"231";0,00059251318311502;61;92
"231";5,96711723722729e-11;62;1
"231";9,38242455098939e-09;62;2
"231";1,99543048222626e-07;62;3
"231";7,92523085192757e-06;62;4
"231";5,70862034959532e-09;62;5
"231";3,05547241026549e-05;62;6
"231";0,00109585447811831;62;7
"231";0,0035547693466866;62;8
"231";0,0174728822371588;62;9
"231";0,0108786585020706;62;10
"231";0,00022358192162005;62;11
"231";1,14653287604093e-05;62;12
"231";0,00121068586283529;62;13
"231";0,00786966295569529;62;14
"231";0,0151548730188187;62;15
"231";1,19165942808985e-05;62;16
"231";2,8350062847307e-10;62;17
"231";3,8997344474704e-11;62;18
"231";1,32135491806338e-10;62;19
"231";2,03961278158073e-06;62;20
"231";2,27660454003284e-06;62;21
"231";3,53045382894622e-09;62;22
"231";1,12280219103173e-06;62;23
"231";0,000207315492923742;62;24
"231";0,00273874758578516;62;25
"231";0,00153686830606959;62;26
"231";0,000690679218017498;62;27
"231";0,000678706505051357;62;28
"231";0,0024607981793402;62;29
"231";0,00859940904168174;62;30
"231";0,0197312331797669;62;31
"231";0,0455183346274397;62;32
"231";0,0997515727708246;62;33
"231";0,120254339539505;62;34
"231";0,0259433946846273;62;35
"231";0,0913654949383808;62;36
"231";0,00376960762267068;62;37
"231";0,0188764514793929;62;38
"231";0,00915873325121475;62;39
"231";0,124428779719138;62;40
"231";0,141243583055732;62;41
"231";0,326707804654252;62;42
"231";0,194776751203827;62;43
"231";0,00278275868361475;62;44
"231";0,0149220688818782;62;45
"231";0,0738947842822623;62;46
"231";0,069716538386485;62;47
"231";0,15381281924511;62;48
"231";0,0522858797922746;62;49
"231";0,0259691724975388;62;50
"231";0,0226131104013179;62;51
"231";0,0350015351368386;62;52
"231";0,155885958209056;62;53
"231";0,188588118143452;62;54
"231";0,00660511203746623;62;55
"231";7,23464636923446e-05;62;56
"231";0,00535799199717089;62;57
"231";0,0362507751774802;62;58
"231";0,0376680134484421;62;59
"231";0,0778155112278878;62;60
"231";0,000168142780306676;62;61
"231";0,000377926982425782;62;62
"231";2,03844081340911e-06;62;63
"231";0,00342258843555331;62;64
"231";0,0297728369737458;62;65
"231";0,0196723574870865;62;66
"231";0,076401625325667;62;67
"231";0,019364306533258;62;68
"231";0,0102577382651045;62;69
"231";0,0107026707222825;62;70
"231";0,0308664881049171;62;71
"231";0,0801388375004708;62;72
"231";0,16649668631066;62;73
"231";0,0690205260702451;62;74
"231";0,344397678380684;62;75
"231";0,622925428820228;62;76
"231";0,638308074561908;62;77
"231";0,291676505912174;62;78
"231";0,0604350338977633;62;79
"231";0,00572056546382917;62;80
"231";0,0201846847699054;62;81
"231";0,0410576477791227;62;82
"231";0,188513741437518;62;83
"231";0,301979901691321;62;84
"231";0,0426640681324877;62;85
"231";0,000914809943322144;62;86
"231";0,00831487896176151;62;87
"231";0,0668346618629378;62;88
"231";0,103051924296983;62;89
"231";0,00242150718351899;62;90
"231";0,000223857173097439;62;91
"231";0,000657376207477961;62;92
"231";2,79073618018471e-05;63;1
"231";5,09585763623372e-07;63;2
"231";1,69760786858374e-07;63;3
"231";1,62619437820959e-07;63;4
"231";0,00119487728068458;63;5
"231";0,00679267978370657;63;6
"231";0,0427392944899909;63;7
"231";0,0373180629660236;63;8
"231";0,0413644241330112;63;9
"231";0,0320514152828053;63;10
"231";0,110350448579013;63;11
"231";0,128305729406808;63;12
"231";0,296087052737185;63;13
"231";0,143324780623567;63;14
"231";0,0904755801078362;63;15
"231";0,0949699537051204;63;16
"231";0,258228475698374;63;17
"231";0,122884528597509;63;18
"231";0,00385729780146574;63;19
"231";0,000283639366157119;63;20
"231";3,12933321580585e-05;63;21
"231";8,66613228679515e-06;63;22
"231";3,65644045806802e-07;63;23
"231";3,02948668334945e-06;63;24
"231";6,16152622315223e-06;63;25
"231";1,18420173251399e-05;63;26
"231";1,14742625233064e-05;63;27
"231";0,00279932144459705;63;28
"231";0,000870347648395998;63;29
"231";0,000665964253005067;63;30
"231";0,00311445791534188;63;31
"231";0,0140632720340967;63;32
"231";0,0742895547019081;63;33
"231";0,16061269984293;63;34
"231";0,10558220512199;63;35
"231";0,0848940914091009;63;36
"231";0,0944608521338429;63;37
"231";0,121286646344594;63;38
"231";0,192980803330044;63;39
"231";0,117977906169288;63;40
"231";0,0415841253130121;63;41
"231";0,11804611822835;63;42
"231";0,244897613634013;63;43
"231";0,447150136100871;63;44
"231";0,217559281551066;63;45
"231";0,169407152925937;63;46
"231";0,143655691110642;63;47
"231";0,191505102443213;63;48
"231";0,175039128832155;63;49
"231";0,132508502505127;63;50
"231";0,0594574448109423;63;51
"231";0,284657506583284;63;52
"231";0,302404535687008;63;53
"231";0,260686982817267;63;54
"231";0,673141499698449;63;55
"231";0,348370250981992;63;56
"231";0,115838757552733;63;57
"231";0,0437517394612101;63;58
"231";0,0516141107538186;63;59
"231";0,110565251026968;63;60
"231";0,206928243058955;63;61
"231";0,165208592767649;63;62
"231";0,129824417165038;63;63
"231";0,0736586704451407;63;64
"231";0,0345959698595111;63;65
"231";0,0384743081734516;63;66
"231";0,0494801351210365;63;67
"231";0,049945052410704;63;68
"231";0,0238668911429131;63;69
"231";0,0457398807295166;63;70
"231";0,0738764784714995;63;71
"231";0,0526738908385193;63;72
"231";0,150349970022208;63;73
"231";0,309931690041083;63;74
"231";0,127477294252614;63;75
"231";0,00171660296378504;63;76
"231";8,82294330517441e-05;63;77
"231";1,2263926397628e-07;63;78
"231";0,00401849306151567;63;79
"231";0,0133212519420085;63;80
"231";0,0924075183830712;63;81
"231";0,144388401746659;63;82
"231";0,110698913504475;63;83
"231";0,0546611267156322;63;84
"231";0,0400927651940287;63;85
"231";0,04926094444038;63;86
"231";0,00699794796271242;63;87
"231";0,00131270214068167;63;88
"231";0,00418933530667089;63;89
"231";0,016876389197289;63;90
"231";0,150803309922416;63;91
"231";0,11225285562143;63;92
"231";2,22044604925031e-16;64;1
"231";2,22044604925031e-16;64;2
"231";2,22044604925031e-16;64;3
"231";4,5110593421714e-12;64;4
"231";4,12003325984469e-10;64;5
"231";1,40562291419183e-06;64;6
"231";3,08601357233317e-05;64;7
"231";2,82978395959213e-07;64;8
"231";9,79867154685257e-08;64;9
"231";5,15171523087456e-06;64;10
"231";5,05961131551152e-07;64;11
"231";3,54104472602754e-07;64;12
"231";8,89049923574959e-08;64;13
"231";0,000123694535057733;64;14
"231";0,003963103619692;64;15
"231";0,0146456028468715;64;16
"231";0,00763934633684395;64;17
"231";0,000195389468409017;64;18
"231";1,80293084234167e-05;64;19
"231";8,54248529502631e-06;64;20
"231";6,95702156992002e-06;64;21
"231";0,0164808443284649;64;22
"231";0,0297416478914595;64;23
"231";0,172906141352208;64;24
"231";0,338866639264323;64;25
"231";0,361561876655149;64;26
"231";0,265484886125949;64;27
"231";0,106066926681455;64;28
"231";0,0718130349141652;64;29
"231";0,0851553158173045;64;30
"231";0,0191277638296848;64;31
"231";0,0266163126935754;64;32
"231";0,126506422869818;64;33
"231";0,0639037386454878;64;34
"231";0,0278160800462186;64;35
"231";0,00515502795389325;64;36
"231";0,00263343214679657;64;37
"231";0,0115516677210449;64;38
"231";0,0224616382113164;64;39
"231";0,0812129780700742;64;40
"231";0,241743142465702;64;41
"231";0,360854777406421;64;42
"231";0,177762705564681;64;43
"231";0,128303008033422;64;44
"231";0,110696054919238;64;45
"231";0,0643847380074334;64;46
"231";0,0824489059117032;64;47
"231";0,12735529007922;64;48
"231";0,519345458507141;64;49
"231";0,411445845198381;64;50
"231";0,0997257660903007;64;51
"231";0,0346827116133674;64;52
"231";0,0571547460300106;64;53
"231";0,166021583220737;64;54
"231";0,197463769092203;64;55
"231";0,0277811153577602;64;56
"231";0,0309481315678605;64;57
"231";0,0722929691103047;64;58
"231";0,0315089583280188;64;59
"231";0,0530421735007176;64;60
"231";0,159040841096463;64;61
"231";0,24291579746594;64;62
"231";0,161040153537775;64;63
"231";0,239679139847253;64;64
"231";0,0369071585117012;64;65
"231";0,00585689904006108;64;66
"231";0,0695081249750158;64;67
"231";0,0635808948602498;64;68
"231";0,138296756698314;64;69
"231";0,0510748879369466;64;70
"231";0,147542532280062;64;71
"231";0,127535891429337;64;72
"231";0,392586356540878;64;73
"231";0,148156560476346;64;74
"231";0,0573792371971808;64;75
"231";0,04786962334801;64;76
"231";0,0351033717559716;64;77
"231";0,0298200094581014;64;78
"231";0,0258380378164508;64;79
"231";0,033754760456016;64;80
"231";0,0829092397084308;64;81
"231";0,0769829364431105;64;82
"231";0,156963870096902;64;83
"231";0,0773264078145847;64;84
"231";0,0850162939963235;64;85
"231";0,22306064507953;64;86
"231";0,201843169480654;64;87
"231";0,00136438046913315;64;88
"231";0,0168673384092434;64;89
"231";0,00197172833885366;64;90
"231";8,86385007147366e-06;64;91
"231";0,00105062649792817;64;92
"232";1,37234807249311e-05;52;1
"232";5,04942703190474e-07;52;2
"232";3,95872503019346e-08;52;3
"232";9,49575583204235e-09;52;4
"232";5,46232018513625e-09;52;5
"232";1,73517124691988e-10;52;6
"232";5,81956453071004e-12;52;7
"232";1,00157892244912e-09;52;8
"232";3,78276246672643e-08;52;9
"232";7,38131390601334e-08;52;10
"232";3,38693000353376e-05;52;11
"232";0,00127934748501163;52;12
"232";0,000803556082867991;52;13
"232";0,00451032848447226;52;14
"232";0,0166603900441458;52;15
"232";0,00461544383080459;52;16
"232";0,00355182540326154;52;17
"232";0,00174450482483507;52;18
"232";0,00843393835474737;52;19
"232";0,026619145137149;52;20
"232";0,0271307514600014;52;21
"232";0,00239016966718114;52;22
"232";0,00223133693626887;52;23
"232";0,01209598474954;52;24
"232";0,115339905227047;52;25
"232";0,484461880346703;52;26
"232";0,380431415422152;52;27
"232";0,0356678864529725;52;28
"232";0,00341471419961519;52;29
"232";0,00448245179607188;52;30
"232";0,0282929958046859;52;31
"232";0,00450793240831274;52;32
"232";1,34110326143292e-05;52;33
"232";0,000268779395942519;52;34
"232";0,0111136484202236;52;35
"232";0,0114433785119167;52;36
"232";7,75866690005113e-05;52;37
"232";0,000734929159068563;52;38
"232";0,000521774150266589;52;39
"232";0,00172144794353626;52;40
"232";0,00340992015440022;52;41
"232";2,46149144650717e-05;52;42
"232";0,00010291471446557;52;43
"232";2,8553635263738e-05;52;44
"232";0,00171117918252652;52;45
"232";0,0184763470499129;52;46
"232";0,00104901557874448;52;47
"232";0,000112291689031322;52;48
"232";1,03663104086004e-05;52;49
"232";0,00117523006146293;52;50
"232";0,000674562257375149;52;51
"232";2,77239232847684e-05;52;52
"232";0,000100222003366977;52;53
"232";4,99009458225287e-05;52;54
"232";0,000946267367981536;52;55
"232";0,00165628919078837;52;56
"232";0,00117113766038886;52;57
"232";0,00251741928444324;52;58
"232";0,00358024634183458;52;59
"232";0,00306361475953641;52;60
"232";0,00352145830557604;52;61
"232";0,00557925114613529;52;62
"232";0,000433413219728979;52;63
"232";0,00571931143234133;52;64
"232";0,0617984835548845;52;65
"232";0,0142266325631503;52;66
"232";0,00909085155889356;52;67
"232";0,0124519580693239;52;68
"232";0,00313896553512939;52;69
"232";0,0104844299677964;52;70
"232";0,070117417048393;52;71
"232";0,116769043672591;52;72
"232";0,106046023106377;52;73
"232";0,0111346430407849;52;74
"232";0,0123115612412938;52;75
"232";0,0197416117776549;52;76
"232";0,0596386868093176;52;77
"232";0,0483419399099326;52;78
"232";0,00689405933783398;52;79
"232";0,167081524147507;52;80
"232";0,534372381329214;52;81
"232";0,371649763265829;52;82
"232";0,0138991271851284;52;83
"232";0,00727571127452226;52;84
"232";0,00599783914221552;52;85
"232";0,00378628147592824;52;86
"232";3,42881266456332e-06;52;87
"232";0,00109304335412628;52;88
"232";0,00372177147426306;52;89
"232";0,00142931575866961;52;90
"232";0,000941007136529671;52;91
"232";1,73801971785774e-05;52;92
"232";0,00128608771376888;53;1
"232";0,00317587289713675;53;2
"232";1,66500789796596e-05;53;3
"232";0,000232986815296759;53;4
"232";0,00139225012908341;53;5
"232";0,00190702946484321;53;6
"232";3,17685996852367e-06;53;7
"232";5,69905993868728e-08;53;8
"232";0,000184531817019214;53;9
"232";0,00130181716680217;53;10
"232";2,81560688304651e-07;53;11
"232";5,10387365051814e-09;53;12
"232";1,36226766171744e-06;53;13
"232";0,000114228409861308;53;14
"232";0,00332347353157564;53;15
"232";0,00597656075643028;53;16
"232";0,00287713521487197;53;17
"232";0,000426824224052306;53;18
"232";6,08008061601926e-05;53;19
"232";0,000646501874149104;53;20
"232";0,000315269323523861;53;21
"232";0,00303845461640819;53;22
"232";0,0240120678456319;53;23
"232";0,113721458442048;53;24
"232";0,198203430307076;53;25
"232";0,39694344160026;53;26
"232";0,369894180132846;53;27
"232";0,103755443158535;53;28
"232";0,00700803556299247;53;29
"232";5,67166799847358e-06;53;30
"232";2,40598519494444e-06;53;31
"232";0,000790254379810762;53;32
"232";0,00348558118331425;53;33
"232";0,000517091928225806;53;34
"232";1,47721447851096e-06;53;35
"232";3,35433997405357e-05;53;36
"232";0,000150841668837091;53;37
"232";0,000390566956091875;53;38
"232";0,000167777476056677;53;39
"232";0,00019211633293642;53;40
"232";0,000145906627697364;53;41
"232";0,0121996592362833;53;42
"232";0,0510787091335212;53;43
"232";0,000447570236804135;53;44
"232";0,00174864911339075;53;45
"232";0,0193180532938633;53;46
"232";0,24542416669775;53;47
"232";0,438271278980828;53;48
"232";0,0610411375613436;53;49
"232";0,00540302216541324;53;50
"232";0,00408371140140042;53;51
"232";0,0125393036786633;53;52
"232";0,0169924680675668;53;53
"232";0,00801468351522975;53;54
"232";0,00996994134413577;53;55
"232";0,00731832834647222;53;56
"232";0,000709405399969732;53;57
"232";0,000145634074254656;53;58
"232";0,00563925427844494;53;59
"232";0,024994522639982;53;60
"232";0,0741645525758514;53;61
"232";0,0476629949635117;53;62
"232";0,00948035352283758;53;63
"232";0,0140759012613026;53;64
"232";0,00161356014918898;53;65
"232";1,68663810839046e-06;53;66
"232";6,15290999599791e-05;53;67
"232";0,010529944925665;53;68
"232";0,111969406670317;53;69
"232";0,370152807124773;53;70
"232";0,800592539105369;53;71
"232";0,556607914715471;53;72
"232";0,0188002631379394;53;73
"232";0,00429884783208923;53;74
"232";0,0111332358918564;53;75
"232";0,00182138054420006;53;76
"232";0,0584342822264181;53;77
"232";0,370316239740984;53;78
"232";0,522084607212991;53;79
"232";0,561456646695447;53;80
"232";0,481811308280924;53;81
"232";0,298704840018381;53;82
"232";0,110266656532457;53;83
"232";0,0338838301338103;53;84
"232";0,0183903883081725;53;85
"232";0,00105190275622733;53;86
"232";0,0112336927648091;53;87
"232";0,0455866535989234;53;88
"232";0,027141854745351;53;89
"232";0,0158957003987964;53;90
"232";0,000356502749137011;53;91
"232";0,000773348436410332;53;92
"232";8,3759990718335e-07;54;1
"232";6,45553266633093e-08;54;2
"232";1,23339391175099e-07;54;3
"232";4,41759698503744e-07;54;4
"232";6,9566760396404e-08;54;5
"232";1,91524718974258e-08;54;6
"232";8,86203731832776e-12;54;7
"232";2,22044604925031e-16;54;8
"232";4,4711892592027e-10;54;9
"232";2,08253328192185e-06;54;10
"232";0,00149886644041761;54;11
"232";0,0364941150689955;54;12
"232";0,00894402319859937;54;13
"232";0,0232576555620268;54;14
"232";0,00882959818212326;54;15
"232";0,0175947419419712;54;16
"232";3,59429748671286e-08;54;17
"232";2,22044604925031e-16;54;18
"232";8,57131956682161e-11;54;19
"232";6,53821557124435e-06;54;20
"232";1,21670791988526e-07;54;21
"232";0,00592137297099023;54;22
"232";0,00645380860959094;54;23
"232";0,00583641609377244;54;24
"232";0,00548963414349164;54;25
"232";0,00209246935482253;54;26
"232";0,000543509950199934;54;27
"232";0,00117711925964183;54;28
"232";0,0108521602744267;54;29
"232";0,0122344715910874;54;30
"232";0,00107800192458526;54;31
"232";0,00154751094879516;54;32
"232";0,0119133438497654;54;33
"232";0,0698291001013825;54;34
"232";0,184082322694499;54;35
"232";0,17637814351567;54;36
